,Region,Agegroup,Sex,Year,Rate
4664,EAST,75-84,Male,1989-01-01 00:00:00,29.771622841557345
4667,EAST,85+,Male,1989-01-01 00:00:00,21.77226213803614
4879,EAST,UNDER 25,Male,1990-01-01 00:00:00,0.0
4880,EAST,25-34,Male,1990-01-01 00:00:00,0.26136342846090915
4882,EAST,35-44,Male,1990-01-01 00:00:00,0.0
4884,EAST,45-54,Male,1990-01-01 00:00:00,0.6757395969889043
4887,EAST,55-64,Male,1990-01-01 00:00:00,5.501393031306856
4890,EAST,65-74,Male,1990-01-01 00:00:00,16.698098381266696
4893,EAST,75-84,Male,1990-01-01 00:00:00,25.445772232065444
4896,EAST,85+,Male,1990-01-01 00:00:00,46.86279614683676
5108,EAST,UNDER 25,Male,1991-01-01 00:00:00,0.11564517285483987
5109,EAST,25-34,Male,1991-01-01 00:00:00,0.0
5111,EAST,35-44,Male,1991-01-01 00:00:00,0.27186324191478717
5113,EAST,45-54,Male,1991-01-01 00:00:00,0.0
5116,EAST,55-64,Male,1991-01-01 00:00:00,3.9182956981031536
5119,EAST,65-74,Male,1991-01-01 00:00:00,10.22171384068729
5122,EAST,75-84,Male,1991-01-01 00:00:00,33.567372513916474
5125,EAST,85+,Male,1991-01-01 00:00:00,44.40497335701599
5337,EAST,UNDER 25,Male,1992-01-01 00:00:00,0.11667168354905925
5338,EAST,25-34,Male,1992-01-01 00:00:00,0.0
5340,EAST,35-44,Male,1992-01-01 00:00:00,0.0
5342,EAST,45-54,Male,1992-01-01 00:00:00,0.312512695828268
5345,EAST,55-64,Male,1992-01-01 00:00:00,4.676266001597724
5348,EAST,65-74,Male,1992-01-01 00:00:00,12.933574121355246
5351,EAST,75-84,Male,1992-01-01 00:00:00,25.124459126227144
5354,EAST,85+,Male,1992-01-01 00:00:00,28.015128169211373
5566,EAST,UNDER 25,Male,1993-01-01 00:00:00,0.0
5567,EAST,25-34,Male,1993-01-01 00:00:00,0.0
5569,EAST,35-44,Male,1993-01-01 00:00:00,0.0
5571,EAST,45-54,Male,1993-01-01 00:00:00,0.6023570230311207
5574,EAST,55-64,Male,1993-01-01 00:00:00,4.651721718501059
5577,EAST,65-74,Male,1993-01-01 00:00:00,14.96382961809501
5580,EAST,75-84,Male,1993-01-01 00:00:00,40.760225603109156
5583,EAST,85+,Male,1993-01-01 00:00:00,30.637254901960784
5795,EAST,UNDER 25,Male,1994-01-01 00:00:00,0.0
5796,EAST,25-34,Male,1994-01-01 00:00:00,0.0
5798,EAST,35-44,Male,1994-01-01 00:00:00,0.0
5800,EAST,45-54,Male,1994-01-01 00:00:00,0.2935719486131661
5803,EAST,55-64,Male,1994-01-01 00:00:00,3.854619182897826
5806,EAST,65-74,Male,1994-01-01 00:00:00,11.002260047584773
5809,EAST,75-84,Male,1994-01-01 00:00:00,34.567189975514914
5812,EAST,85+,Male,1994-01-01 00:00:00,21.099717263788666
6024,EAST,UNDER 25,Male,1995-01-01 00:00:00,0.0
6025,EAST,25-34,Male,1995-01-01 00:00:00,0.0
6027,EAST,35-44,Male,1995-01-01 00:00:00,0.2826072211797156
6029,EAST,45-54,Male,1995-01-01 00:00:00,0.2871335458121573
6032,EAST,55-64,Male,1995-01-01 00:00:00,2.3021494401939946
6035,EAST,65-74,Male,1995-01-01 00:00:00,15.737170734416729
6038,EAST,75-84,Male,1995-01-01 00:00:00,30.9270848493669
6041,EAST,85+,Male,1995-01-01 00:00:00,55.863692590080205
6253,EAST,UNDER 25,Male,1996-01-01 00:00:00,0.0
6254,EAST,25-34,Male,1996-01-01 00:00:00,0.0
6256,EAST,35-44,Male,1996-01-01 00:00:00,0.5556512510487918
6258,EAST,45-54,Male,1996-01-01 00:00:00,0.5613026712394125
6261,EAST,55-64,Male,1996-01-01 00:00:00,6.536098487469915
6264,EAST,65-74,Male,1996-01-01 00:00:00,17.669898398084214
6267,EAST,75-84,Male,1996-01-01 00:00:00,35.80191933216322
6270,EAST,85+,Male,1996-01-01 00:00:00,27.19185798081032
6482,EAST,UNDER 25,Male,1997-01-01 00:00:00,0.0
6483,EAST,25-34,Male,1997-01-01 00:00:00,0.0
6485,EAST,35-44,Male,1997-01-01 00:00:00,0.0
6487,EAST,45-54,Male,1997-01-01 00:00:00,0.2767966872972465
6490,EAST,55-64,Male,1997-01-01 00:00:00,4.198297018064126
6493,EAST,65-74,Male,1997-01-01 00:00:00,16.715031921067904
6496,EAST,75-84,Male,1997-01-01 00:00:00,32.22387110451558
6499,EAST,85+,Male,1997-01-01 00:00:00,74.23904974016332
6711,EAST,UNDER 25,Male,1998-01-01 00:00:00,0.0
6712,EAST,25-34,Male,1998-01-01 00:00:00,0.0
6714,EAST,35-44,Male,1998-01-01 00:00:00,0.26694998958895044
6716,EAST,45-54,Male,1998-01-01 00:00:00,0.2755982549118499
6719,EAST,55-64,Male,1998-01-01 00:00:00,4.099796501010041
6722,EAST,65-74,Male,1998-01-01 00:00:00,10.656337741041725
6725,EAST,75-84,Male,1998-01-01 00:00:00,48.88030952006164
6728,EAST,85+,Male,1998-01-01 00:00:00,63.271116735210384
6940,EAST,UNDER 25,Male,1999-01-01 00:00:00,0.0
6941,EAST,25-34,Male,1999-01-01 00:00:00,0.0
6943,EAST,35-44,Male,1999-01-01 00:00:00,0.2596101175255002
6945,EAST,45-54,Male,1999-01-01 00:00:00,2.196649560258216
6948,EAST,55-64,Male,1999-01-01 00:00:00,1.4458336496094444
6951,EAST,65-74,Male,1999-01-01 00:00:00,20.27276078142278
6954,EAST,75-84,Male,1999-01-01 00:00:00,38.35732706558287
6957,EAST,85+,Male,1999-01-01 00:00:00,67.34687005421424
7169,EAST,UNDER 25,Male,2000-01-01 00:00:00,0.0
7170,EAST,25-34,Male,2000-01-01 00:00:00,0.0
7172,EAST,35-44,Male,2000-01-01 00:00:00,0.0
7174,EAST,45-54,Male,2000-01-01 00:00:00,0.8234880758926612
7177,EAST,55-64,Male,2000-01-01 00:00:00,4.2174962833314
7180,EAST,65-74,Male,2000-01-01 00:00:00,19.614193377700943
7183,EAST,75-84,Male,2000-01-01 00:00:00,43.332771612219844
7186,EAST,85+,Male,2000-01-01 00:00:00,93.99714767276029
7444,EAST,UNDER 25,Male,2001-01-01 00:00:00,0.0
7446,EAST,25-34,Male,2001-01-01 00:00:00,0.0
7449,EAST,35-44,Male,2001-01-01 00:00:00,0.2474739100630316
7452,EAST,45-54,Male,2001-01-01 00:00:00,0.8247921523776008
7456,EAST,55-64,Male,2001-01-01 00:00:00,2.3912820688006007
7460,EAST,65-74,Male,2001-01-01 00:00:00,15.359456455940949
7464,EAST,75-84,Male,2001-01-01 00:00:00,32.0082440745714
7468,EAST,85+,Male,2001-01-01 00:00:00,50.24652199855541
7763,EAST,UNDER 25,Male,2002-01-01 00:00:00,0.0
7765,EAST,25-34,Male,2002-01-01 00:00:00,0.0
7768,EAST,35-44,Male,2002-01-01 00:00:00,0.0
7771,EAST,45-54,Male,2002-01-01 00:00:00,0.5634231335904422
7775,EAST,55-64,Male,2002-01-01 00:00:00,2.6002054162278823
7779,EAST,65-74,Male,2002-01-01 00:00:00,16.076524255455976
7783,EAST,75-84,Male,2002-01-01 00:00:00,43.38526879838028
7787,EAST,85+,Male,2002-01-01 00:00:00,62.231626112390316
8082,EAST,UNDER 25,Male,2003-01-01 00:00:00,0.0
8084,EAST,25-34,Male,2003-01-01 00:00:00,0.0
8087,EAST,35-44,Male,2003-01-01 00:00:00,0.0
8090,EAST,45-54,Male,2003-01-01 00:00:00,0.8524398248520307
8094,EAST,55-64,Male,2003-01-01 00:00:00,1.567427600519132
8098,EAST,65-74,Male,2003-01-01 00:00:00,12.803871184225631
8102,EAST,75-84,Male,2003-01-01 00:00:00,44.2389789643655
8106,EAST,85+,Male,2003-01-01 00:00:00,53.690427312636196
8401,EAST,UNDER 25,Male,2004-01-01 00:00:00,0.0
8403,EAST,25-34,Male,2004-01-01 00:00:00,0.0
8406,EAST,35-44,Male,2004-01-01 00:00:00,0.0
8409,EAST,45-54,Male,2004-01-01 00:00:00,0.5677817901024279
8413,EAST,55-64,Male,2004-01-01 00:00:00,3.9757053818817933
8417,EAST,65-74,Male,2004-01-01 00:00:00,23.20378615740923
8421,EAST,75-84,Male,2004-01-01 00:00:00,40.33826516646737
8425,EAST,85+,Male,2004-01-01 00:00:00,98.0933112623383
8720,EAST,UNDER 25,Male,2005-01-01 00:00:00,0.0
8722,EAST,25-34,Male,2005-01-01 00:00:00,0.0
8725,EAST,35-44,Male,2005-01-01 00:00:00,0.0
8728,EAST,45-54,Male,2005-01-01 00:00:00,1.1224856321839083
8732,EAST,55-64,Male,2005-01-01 00:00:00,3.890351927220493
8736,EAST,65-74,Male,2005-01-01 00:00:00,22.167262864618873
8740,EAST,75-84,Male,2005-01-01 00:00:00,51.32848089083429
8744,EAST,85+,Male,2005-01-01 00:00:00,73.06654676258992
9039,EAST,UNDER 25,Male,2006-01-01 00:00:00,0.0
9041,EAST,25-34,Male,2006-01-01 00:00:00,0.0
9044,EAST,35-44,Male,2006-01-01 00:00:00,0.0
9047,EAST,45-54,Male,2006-01-01 00:00:00,0.2755921786939687
9051,EAST,55-64,Male,2006-01-01 00:00:00,2.3443635639014895
9055,EAST,65-74,Male,2006-01-01 00:00:00,17.810986337670236
9059,EAST,75-84,Male,2006-01-01 00:00:00,42.934162924590716
9063,EAST,85+,Male,2006-01-01 00:00:00,65.0601155467652
9358,EAST,UNDER 25,Male,2007-01-01 00:00:00,0.0
9360,EAST,25-34,Male,2007-01-01 00:00:00,0.0
9363,EAST,35-44,Male,2007-01-01 00:00:00,0.0
9366,EAST,45-54,Male,2007-01-01 00:00:00,0.813076437315872
9370,EAST,55-64,Male,2007-01-01 00:00:00,5.218147557617046
9374,EAST,65-74,Male,2007-01-01 00:00:00,18.482302121166533
9378,EAST,75-84,Male,2007-01-01 00:00:00,38.795133981766284
9382,EAST,85+,Male,2007-01-01 00:00:00,90.00243249817562
9677,EAST,UNDER 25,Male,2008-01-01 00:00:00,0.0
9679,EAST,25-34,Male,2008-01-01 00:00:00,0.0
9682,EAST,35-44,Male,2008-01-01 00:00:00,0.0
9685,EAST,45-54,Male,2008-01-01 00:00:00,0.5282592273680541
9689,EAST,55-64,Male,2008-01-01 00:00:00,4.037304695385361
9693,EAST,65-74,Male,2008-01-01 00:00:00,15.874540996002121
9697,EAST,75-84,Male,2008-01-01 00:00:00,49.016938075268236
9701,EAST,85+,Male,2008-01-01 00:00:00,80.64330314969702
9996,EAST,UNDER 25,Male,2009-01-01 00:00:00,0.0
9998,EAST,25-34,Male,2009-01-01 00:00:00,0.0
10001,EAST,35-44,Male,2009-01-01 00:00:00,0.0
10004,EAST,45-54,Male,2009-01-01 00:00:00,1.5460689907519305
10008,EAST,55-64,Male,2009-01-01 00:00:00,3.158940663607281
10012,EAST,65-74,Male,2009-01-01 00:00:00,12.975269946436464
10016,EAST,75-84,Male,2009-01-01 00:00:00,65.58123038418555
10020,EAST,85+,Male,2009-01-01 00:00:00,85.83690987124463
10315,EAST,UNDER 25,Male,2010-01-01 00:00:00,0.0
10317,EAST,25-34,Male,2010-01-01 00:00:00,0.0
10320,EAST,35-44,Male,2010-01-01 00:00:00,0.24112654320987653
10323,EAST,45-54,Male,2010-01-01 00:00:00,1.001672793565254
10327,EAST,55-64,Male,2010-01-01 00:00:00,4.015154339664849
10331,EAST,65-74,Male,2010-01-01 00:00:00,17.70036816765789
10335,EAST,75-84,Male,2010-01-01 00:00:00,48.39004995945699
10339,EAST,85+,Male,2010-01-01 00:00:00,81.95860039928549
10634,EAST,UNDER 25,Male,2011-01-01 00:00:00,0.0
10636,EAST,25-34,Male,2011-01-01 00:00:00,0.0
10639,EAST,35-44,Male,2011-01-01 00:00:00,0.2471448590162152
10642,EAST,45-54,Male,2011-01-01 00:00:00,0.7366102668738996
10646,EAST,55-64,Male,2011-01-01 00:00:00,4.881172170427561
10650,EAST,65-74,Male,2011-01-01 00:00:00,14.240463700288274
10654,EAST,75-84,Male,2011-01-01 00:00:00,62.06292028433776
10658,EAST,85+,Male,2011-01-01 00:00:00,124.07974191413682
10953,EAST,UNDER 25,Male,2012-01-01 00:00:00,0.0
10955,EAST,25-34,Male,2012-01-01 00:00:00,0.0
10958,EAST,35-44,Male,2012-01-01 00:00:00,0.0
10961,EAST,45-54,Male,2012-01-01 00:00:00,0.7228062228797083
10965,EAST,55-64,Male,2012-01-01 00:00:00,3.519784119907312
10969,EAST,65-74,Male,2012-01-01 00:00:00,19.948858381240818
10973,EAST,75-84,Male,2012-01-01 00:00:00,62.98917958152733
10977,EAST,85+,Male,2012-01-01 00:00:00,109.13564568616556
128,SOUTH EAST,UNDER 25,Male,1974-01-01 00:00:00,0.0
130,SOUTH EAST,25-34,Male,1974-01-01 00:00:00,0.0
132,SOUTH EAST,35-44,Male,1974-01-01 00:00:00,0.19892580067634774
135,SOUTH EAST,45-54,Male,1974-01-01 00:00:00,0.6725595695618755
138,SOUTH EAST,55-64,Male,1974-01-01 00:00:00,2.6851644663235623
141,SOUTH EAST,65-74,Male,1974-01-01 00:00:00,5.680073687442432
144,SOUTH EAST,75-84,Male,1974-01-01 00:00:00,13.100436681222707
147,SOUTH EAST,85+,Male,1974-01-01 00:00:00,9.523809523809524
320,SOUTH EAST,UNDER 25,Male,1975-01-01 00:00:00,0.06315722992389554
322,SOUTH EAST,25-34,Male,1975-01-01 00:00:00,0.0
324,SOUTH EAST,35-44,Male,1975-01-01 00:00:00,0.19970044932601097
327,SOUTH EAST,45-54,Male,1975-01-01 00:00:00,0.3946329913180741
330,SOUTH EAST,55-64,Male,1975-01-01 00:00:00,3.7727474478473155
333,SOUTH EAST,65-74,Male,1975-01-01 00:00:00,8.455382757058736
336,SOUTH EAST,75-84,Male,1975-01-01 00:00:00,9.438009438009438
339,SOUTH EAST,85+,Male,1975-01-01 00:00:00,16.6270783847981
512,SOUTH EAST,UNDER 25,Male,1976-01-01 00:00:00,0.0
514,SOUTH EAST,25-34,Male,1976-01-01 00:00:00,0.0
516,SOUTH EAST,35-44,Male,1976-01-01 00:00:00,0.4041628776396888
519,SOUTH EAST,45-54,Male,1976-01-01 00:00:00,1.0066438494060799
522,SOUTH EAST,55-64,Male,1976-01-01 00:00:00,3.5339591385974605
525,SOUTH EAST,65-74,Male,1976-01-01 00:00:00,5.98175564528189
528,SOUTH EAST,75-84,Male,1976-01-01 00:00:00,11.715481171548118
531,SOUTH EAST,85+,Male,1976-01-01 00:00:00,18.867924528301884
704,SOUTH EAST,UNDER 25,Male,1977-01-01 00:00:00,0.0
706,SOUTH EAST,25-34,Male,1977-01-01 00:00:00,0.07911392405063293
708,SOUTH EAST,35-44,Male,1977-01-01 00:00:00,0.20242914979757085
711,SOUTH EAST,45-54,Male,1977-01-01 00:00:00,0.5124000819840131
714,SOUTH EAST,55-64,Male,1977-01-01 00:00:00,2.871024734982332
717,SOUTH EAST,65-74,Male,1977-01-01 00:00:00,6.532066508313539
720,SOUTH EAST,75-84,Male,1977-01-01 00:00:00,13.274336283185841
723,SOUTH EAST,85+,Male,1977-01-01 00:00:00,18.779342723004696
896,SOUTH EAST,UNDER 25,Male,1978-01-01 00:00:00,0.0
898,SOUTH EAST,25-34,Male,1978-01-01 00:00:00,0.23659305993690852
900,SOUTH EAST,35-44,Male,1978-01-01 00:00:00,0.10006003602161298
903,SOUTH EAST,45-54,Male,1978-01-01 00:00:00,0.2074258452603194
906,SOUTH EAST,55-64,Male,1978-01-01 00:00:00,2.33618867504728
909,SOUTH EAST,65-74,Male,1978-01-01 00:00:00,7.069219440353461
912,SOUTH EAST,75-84,Male,1978-01-01 00:00:00,14.335528864781093
915,SOUTH EAST,85+,Male,1978-01-01 00:00:00,4.662004662004662
1088,SOUTH EAST,UNDER 25,Male,1979-01-01 00:00:00,0.0
1090,SOUTH EAST,25-34,Male,1979-01-01 00:00:00,0.0
1092,SOUTH EAST,35-44,Male,1979-01-01 00:00:00,0.09826078412105729
1095,SOUTH EAST,45-54,Male,1979-01-01 00:00:00,1.0485477613505294
1098,SOUTH EAST,55-64,Male,1979-01-01 00:00:00,1.7957351290684627
1101,SOUTH EAST,65-74,Male,1979-01-01 00:00:00,6.134969325153374
1104,SOUTH EAST,75-84,Male,1979-01-01 00:00:00,11.667293940534437
1107,SOUTH EAST,85+,Male,1979-01-01 00:00:00,18.18181818181818
1280,SOUTH EAST,UNDER 25,Male,1980-01-01 00:00:00,0.0
1282,SOUTH EAST,25-34,Male,1980-01-01 00:00:00,0.0
1284,SOUTH EAST,35-44,Male,1980-01-01 00:00:00,0.09686168151879118
1287,SOUTH EAST,45-54,Male,1980-01-01 00:00:00,0.6315789473684209
1290,SOUTH EAST,55-64,Male,1980-01-01 00:00:00,1.9187358916478556
1293,SOUTH EAST,65-74,Male,1980-01-01 00:00:00,7.410636442894507
1296,SOUTH EAST,75-84,Male,1980-01-01 00:00:00,13.498723093761402
1299,SOUTH EAST,85+,Male,1980-01-01 00:00:00,6.6371681415929205
2865,SOUTH EAST,UNDER 25,Male,1981-01-01 00:00:00,0.0740153552255951
2866,SOUTH EAST,25-34,Male,1981-01-01 00:00:00,0.0
2868,SOUTH EAST,35-44,Male,1981-01-01 00:00:00,0.2217427650879321
2870,SOUTH EAST,45-54,Male,1981-01-01 00:00:00,0.5051334183641254
2873,SOUTH EAST,55-64,Male,1981-01-01 00:00:00,3.0175180639604102
2876,SOUTH EAST,65-74,Male,1981-01-01 00:00:00,6.424410053187353
2879,SOUTH EAST,75-84,Male,1981-01-01 00:00:00,13.011664574595107
2882,SOUTH EAST,85+,Male,1981-01-01 00:00:00,13.386283521484986
3094,SOUTH EAST,UNDER 25,Male,1982-01-01 00:00:00,0.07420291231590256
3095,SOUTH EAST,25-34,Male,1982-01-01 00:00:00,0.0
3097,SOUTH EAST,35-44,Male,1982-01-01 00:00:00,0.21177646570491912
3099,SOUTH EAST,45-54,Male,1982-01-01 00:00:00,1.0073841256409481
3102,SOUTH EAST,55-64,Male,1982-01-01 00:00:00,2.7075250243000375
3105,SOUTH EAST,65-74,Male,1982-01-01 00:00:00,10.581035371377277
3108,SOUTH EAST,75-84,Male,1982-01-01 00:00:00,18.45685893791851
3111,SOUTH EAST,85+,Male,1982-01-01 00:00:00,8.844078889183692
3323,SOUTH EAST,UNDER 25,Male,1983-01-01 00:00:00,0.0
3324,SOUTH EAST,25-34,Male,1983-01-01 00:00:00,0.0
3326,SOUTH EAST,35-44,Male,1983-01-01 00:00:00,0.0
3328,SOUTH EAST,45-54,Male,1983-01-01 00:00:00,0.7519343511182516
3331,SOUTH EAST,55-64,Male,1983-01-01 00:00:00,2.3972256108929932
3334,SOUTH EAST,65-74,Male,1983-01-01 00:00:00,6.670715908253079
3337,SOUTH EAST,75-84,Male,1983-01-01 00:00:00,17.734143901937276
3340,SOUTH EAST,85+,Male,1983-01-01 00:00:00,20.952061682869598
3552,SOUTH EAST,UNDER 25,Male,1984-01-01 00:00:00,0.07469046404438406
3553,SOUTH EAST,25-34,Male,1984-01-01 00:00:00,0.19576137471467778
3555,SOUTH EAST,35-44,Male,1984-01-01 00:00:00,0.0
3557,SOUTH EAST,45-54,Male,1984-01-01 00:00:00,1.2447316731932097
3560,SOUTH EAST,55-64,Male,1984-01-01 00:00:00,2.355798929943775
3563,SOUTH EAST,65-74,Male,1984-01-01 00:00:00,8.586577747883766
3566,SOUTH EAST,75-84,Male,1984-01-01 00:00:00,26.733202637675994
3569,SOUTH EAST,85+,Male,1984-01-01 00:00:00,28.714414636147353
3781,SOUTH EAST,UNDER 25,Male,1985-01-01 00:00:00,0.0
3782,SOUTH EAST,25-34,Male,1985-01-01 00:00:00,0.0
3784,SOUTH EAST,35-44,Male,1985-01-01 00:00:00,0.0
3786,SOUTH EAST,45-54,Male,1985-01-01 00:00:00,0.4950274492720621
3789,SOUTH EAST,55-64,Male,1985-01-01 00:00:00,3.4617555894038325
3792,SOUTH EAST,65-74,Male,1985-01-01 00:00:00,12.552738937898809
3795,SOUTH EAST,75-84,Male,1985-01-01 00:00:00,20.70586978011702
3798,SOUTH EAST,85+,Male,1985-01-01 00:00:00,19.719198611768423
4010,SOUTH EAST,UNDER 25,Male,1986-01-01 00:00:00,0.0
4011,SOUTH EAST,25-34,Male,1986-01-01 00:00:00,0.3761583325653434
4013,SOUTH EAST,35-44,Male,1986-01-01 00:00:00,0.3777975911625588
4015,SOUTH EAST,45-54,Male,1986-01-01 00:00:00,0.9914536693700302
4018,SOUTH EAST,55-64,Male,1986-01-01 00:00:00,5.652485209330369
4021,SOUTH EAST,65-74,Male,1986-01-01 00:00:00,16.77048394825108
4024,SOUTH EAST,75-84,Male,1986-01-01 00:00:00,32.077089756934214
4027,SOUTH EAST,85+,Male,1986-01-01 00:00:00,30.46574507787806
4239,SOUTH EAST,UNDER 25,Male,1987-01-01 00:00:00,0.0
4240,SOUTH EAST,25-34,Male,1987-01-01 00:00:00,0.0
4242,SOUTH EAST,35-44,Male,1987-01-01 00:00:00,0.3719490876088881
4244,SOUTH EAST,45-54,Male,1987-01-01 00:00:00,0.4913268527321458
4247,SOUTH EAST,55-64,Male,1987-01-01 00:00:00,3.7950869888153367
4250,SOUTH EAST,65-74,Male,1987-01-01 00:00:00,14.893192118793516
4253,SOUTH EAST,75-84,Male,1987-01-01 00:00:00,26.295873471953204
4256,SOUTH EAST,85+,Male,1987-01-01 00:00:00,57.935329688235505
4468,SOUTH EAST,UNDER 25,Male,1988-01-01 00:00:00,0.0
4469,SOUTH EAST,25-34,Male,1988-01-01 00:00:00,0.0
4471,SOUTH EAST,35-44,Male,1988-01-01 00:00:00,0.1844280057615309
4473,SOUTH EAST,45-54,Male,1988-01-01 00:00:00,0.7197195972449133
4476,SOUTH EAST,55-64,Male,1988-01-01 00:00:00,4.891317639450107
4479,SOUTH EAST,65-74,Male,1988-01-01 00:00:00,12.158875979465009
4482,SOUTH EAST,75-84,Male,1988-01-01 00:00:00,33.90107165054273
4485,SOUTH EAST,85+,Male,1988-01-01 00:00:00,37.805883970305196
4697,SOUTH EAST,UNDER 25,Male,1989-01-01 00:00:00,0.0
4698,SOUTH EAST,25-34,Male,1989-01-01 00:00:00,0.0
4700,SOUTH EAST,35-44,Male,1989-01-01 00:00:00,0.0
4702,SOUTH EAST,45-54,Male,1989-01-01 00:00:00,0.9326118026686687
4705,SOUTH EAST,55-64,Male,1989-01-01 00:00:00,2.449106212293969
4708,SOUTH EAST,65-74,Male,1989-01-01 00:00:00,9.459555333331082
4711,SOUTH EAST,75-84,Male,1989-01-01 00:00:00,20.918313983892897
4714,SOUTH EAST,85+,Male,1989-01-01 00:00:00,42.42681374628765
4926,SOUTH EAST,UNDER 25,Male,1990-01-01 00:00:00,0.0
4927,SOUTH EAST,25-34,Male,1990-01-01 00:00:00,0.0
4929,SOUTH EAST,35-44,Male,1990-01-01 00:00:00,0.3671914444393446
4931,SOUTH EAST,45-54,Male,1990-01-01 00:00:00,0.22724380533386662
4934,SOUTH EAST,55-64,Male,1990-01-01 00:00:00,4.067212034609263
4937,SOUTH EAST,65-74,Male,1990-01-01 00:00:00,14.886137960666764
4940,SOUTH EAST,75-84,Male,1990-01-01 00:00:00,30.374087258677875
4943,SOUTH EAST,85+,Male,1990-01-01 00:00:00,40.53506282934738
5155,SOUTH EAST,UNDER 25,Male,1991-01-01 00:00:00,0.07837070440372826
5156,SOUTH EAST,25-34,Male,1991-01-01 00:00:00,0.17350477918914278
5158,SOUTH EAST,35-44,Male,1991-01-01 00:00:00,0.0
5160,SOUTH EAST,45-54,Male,1991-01-01 00:00:00,0.8852436522497361
5163,SOUTH EAST,55-64,Male,1991-01-01 00:00:00,7.018775223723459
5166,SOUTH EAST,65-74,Male,1991-01-01 00:00:00,12.139441720563541
5169,SOUTH EAST,75-84,Male,1991-01-01 00:00:00,24.779103359079425
5172,SOUTH EAST,85+,Male,1991-01-01 00:00:00,23.665838362323985
5384,SOUTH EAST,UNDER 25,Male,1992-01-01 00:00:00,0.0
5385,SOUTH EAST,25-34,Male,1992-01-01 00:00:00,0.0
5387,SOUTH EAST,35-44,Male,1992-01-01 00:00:00,0.1879310668846667
5389,SOUTH EAST,45-54,Male,1992-01-01 00:00:00,0.0
5392,SOUTH EAST,55-64,Male,1992-01-01 00:00:00,3.759186512038795
5395,SOUTH EAST,65-74,Male,1992-01-01 00:00:00,12.670214326678135
5398,SOUTH EAST,75-84,Male,1992-01-01 00:00:00,33.44339249773497
5401,SOUTH EAST,85+,Male,1992-01-01 00:00:00,39.05269324109459
5613,SOUTH EAST,UNDER 25,Male,1993-01-01 00:00:00,0.0
5614,SOUTH EAST,25-34,Male,1993-01-01 00:00:00,0.0
5616,SOUTH EAST,35-44,Male,1993-01-01 00:00:00,0.0
5618,SOUTH EAST,45-54,Male,1993-01-01 00:00:00,1.0116706324155458
5621,SOUTH EAST,55-64,Male,1993-01-01 00:00:00,3.9970262124979015
5624,SOUTH EAST,65-74,Male,1993-01-01 00:00:00,14.050037739054858
5627,SOUTH EAST,75-84,Male,1993-01-01 00:00:00,34.880751431045105
5630,SOUTH EAST,85+,Male,1993-01-01 00:00:00,55.23263459667026
5842,SOUTH EAST,UNDER 25,Male,1994-01-01 00:00:00,0.08074439876105795
5843,SOUTH EAST,25-34,Male,1994-01-01 00:00:00,0.0
5845,SOUTH EAST,35-44,Male,1994-01-01 00:00:00,0.0
5847,SOUTH EAST,45-54,Male,1994-01-01 00:00:00,0.19713795122412808
5850,SOUTH EAST,55-64,Male,1994-01-01 00:00:00,5.810744065777624
5853,SOUTH EAST,65-74,Male,1994-01-01 00:00:00,16.383752457562867
5856,SOUTH EAST,75-84,Male,1994-01-01 00:00:00,36.72745694022291
5859,SOUTH EAST,85+,Male,1994-01-01 00:00:00,58.66000153026091
6071,SOUTH EAST,UNDER 25,Male,1995-01-01 00:00:00,0.0
6072,SOUTH EAST,25-34,Male,1995-01-01 00:00:00,0.0
6074,SOUTH EAST,35-44,Male,1995-01-01 00:00:00,0.3753119780817805
6076,SOUTH EAST,45-54,Male,1995-01-01 00:00:00,0.9653534641709062
6079,SOUTH EAST,55-64,Male,1995-01-01 00:00:00,4.4569822559671115
6082,SOUTH EAST,65-74,Male,1995-01-01 00:00:00,12.992496833078896
6085,SOUTH EAST,75-84,Male,1995-01-01 00:00:00,29.604030981524666
6088,SOUTH EAST,85+,Male,1995-01-01 00:00:00,56.477752676554374
6300,SOUTH EAST,UNDER 25,Male,1996-01-01 00:00:00,0.0
6301,SOUTH EAST,25-34,Male,1996-01-01 00:00:00,0.1669206642774756
6303,SOUTH EAST,35-44,Male,1996-01-01 00:00:00,0.18436884092840772
6305,SOUTH EAST,45-54,Male,1996-01-01 00:00:00,0.9444083470587344
6308,SOUTH EAST,55-64,Male,1996-01-01 00:00:00,4.467852487279762
6311,SOUTH EAST,65-74,Male,1996-01-01 00:00:00,14.99939676339104
6314,SOUTH EAST,75-84,Male,1996-01-01 00:00:00,43.278397061747754
6317,SOUTH EAST,85+,Male,1996-01-01 00:00:00,47.59298479404136
6529,SOUTH EAST,UNDER 25,Male,1997-01-01 00:00:00,0.0
6530,SOUTH EAST,25-34,Male,1997-01-01 00:00:00,0.0
6532,SOUTH EAST,35-44,Male,1997-01-01 00:00:00,0.1806906720247474
6534,SOUTH EAST,45-54,Male,1997-01-01 00:00:00,0.9327470707078244
6537,SOUTH EAST,55-64,Male,1997-01-01 00:00:00,4.164421783049241
6540,SOUTH EAST,65-74,Male,1997-01-01 00:00:00,20.82499520048939
6543,SOUTH EAST,75-84,Male,1997-01-01 00:00:00,33.19502074688796
6546,SOUTH EAST,85+,Male,1997-01-01 00:00:00,57.522836566116744
6758,SOUTH EAST,UNDER 25,Male,1998-01-01 00:00:00,0.0
