"Code","Name"," ALL AGES","0.0","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85+"
"11.0","BUCKINGHAMSHIRE","220484.0","2803.0","11562.0","15039.0","14603.0","17679.0","16615.0","16464.0","15274.0","16766.0","18241.0","14716.0","13671.0","12179.0","10626.0","8986.0","6172.0","4981.0","2782.0","1325.0"
"12.0","CAMBRIDGESHIRE","244811.0","3316.0","13042.0","16237.0","14657.0","20035.0","24610.0","20052.0","17764.0","17986.0","18566.0","14156.0","12707.0","11659.0","10890.0","10348.0","7589.0","5981.0","3509.0","1707.0"
"13.0","CHESHIRE","314110.0","4212.0","16287.0","20703.0","20590.0","23389.0","23185.0","23340.0","21567.0","22906.0","25150.0","20191.0","18818.0","17937.0","16703.0","15003.0","10236.0","7807.0","4128.0","1958.0"
"15.0","CORNWALL & ISLES OF SCILLY","221834.0","2994.0","10981.0","14231.0","14017.0","15208.0","15075.0","14914.0","14121.0","15366.0","16811.0","13432.0","12795.0","12735.0","13078.0","12763.0","9359.0","7503.0","4328.0","2123.0"
"16.0","CUMBRIA","235485.0","2954.0","11894.0","15153.0","14868.0","17380.0","17564.0","17767.0","16202.0","16539.0","17734.0","14202.0","13841.0","13367.0","13180.0","12404.0","8662.0","6540.0","3485.0","1749.0"
"17.0","DERBYSHIRE","347007.0","4534.0","17311.0","22139.0","22171.0","25471.0","25641.0","25974.0","24083.0","25344.0","28001.0","21830.0","19922.0","19289.0","18781.0","17788.0","12166.0","9196.0","5017.0","2349.0"
"18.0","DEVON","307858.0","3733.0","14870.0","18591.0","18190.0","23834.0","22272.0","20539.0","19423.0","20441.0","22633.0","17596.0","16844.0","16838.0","17677.0","18028.0","13956.0","11628.0","6911.0","3854.0"
"19.0","DORSET","174903.0","2032.0","8067.0","10588.0","10096.0","13253.0","11657.0","12141.0","11067.0","11717.0","12646.0","9753.0","9228.0","9312.0","10210.0","11230.0","8683.0","7161.0","3986.0","2076.0"
"20.0","DURHAM","242171.0","3211.0","12741.0","16105.0","15786.0","18757.0","19392.0","18070.0","16529.0","17007.0","17835.0","14632.0","14101.0","13845.0","13530.0","12205.0","7956.0","5942.0","3101.0","1426.0"
"21.0","EAST SUSSEX","213740.0","2651.0","10433.0","13385.0","12212.0","15546.0","13701.0","13537.0","13032.0","14315.0","15483.0","11947.0","11287.0","10968.0","11680.0","13585.0","11127.0","9605.0","5867.0","3379.0"
"22.0","ESSEX","609153.0","8198.0","32179.0","40568.0","40357.0","46774.0","47529.0","46941.0","42968.0","44699.0","47969.0","36937.0","34322.0","32550.0","30372.0","28651.0","20224.0","15563.0","8327.0","4025.0"
"23.0","GLOUCESTERSHIRE","257583.0","3382.0","13372.0","16571.0","15930.0","20044.0","20677.0","19682.0","17872.0","18009.0","19502.0","15490.0","14284.0","13757.0","13675.0","12969.0","9141.0","7225.0","4036.0","1965.0"
"24.0","HAMPSHIRE","577107.0","7713.0","31095.0","38842.0","36032.0","46531.0","49502.0","48690.0","42261.0","42441.0","44455.0","34171.0","31704.0","29295.0","26717.0","24676.0","17513.0","13818.0","7843.0","3808.0"
"26.0","HERTFORDSHIRE","480620.0","6750.0","25324.0","31750.0","30330.0","37048.0","37559.0","38945.0","35707.0","35218.0","37143.0","28680.0","27781.0","26980.0","24822.0","21702.0","14981.0","11283.0","5858.0","2759.0"
"29.0","KENT","617468.0","8495.0","32195.0","40634.0","39314.0","49676.0","46765.0","45912.0","42107.0","43315.0","47063.0","37189.0","34477.0","32654.0","31238.0","31001.0","22536.0","17826.0","10200.0","4871.0"
"30.0","LANCASHIRE","531582.0","7554.0","29411.0","36207.0","35071.0","40226.0","41269.0","39198.0","35743.0","37230.0","39943.0","31795.0","29920.0","28933.0","28187.0","26271.0","18613.0","14400.0","8039.0","3572.0"
"31.0","LEICESTERSHIRE","277113.0","3655.0","14507.0","18503.0","18227.0","21188.0","21605.0","21138.0","19623.0","20972.0","22623.0","17470.0","15970.0","15045.0","13812.0","12387.0","8487.0","6645.0","3642.0","1614.0"
"32.0","LINCOLNSHIRE","282758.0","3577.0","14091.0","17974.0","17980.0","20177.0","21020.0","20268.0","18597.0","19675.0","21591.0","17282.0","16317.0","15865.0","16318.0","15925.0","11141.0","8351.0","4508.0","2101.0"
"33.0","NORFOLK","361417.0","4466.0","17509.0","22425.0","22335.0","26641.0","27521.0","25605.0","23135.0","24742.0","27248.0","21550.0","20211.0","19678.0","20139.0","20456.0","15242.0","12286.0","6937.0","3291.0"
"34.0","NORTHAMPTONSHIRE","279634.0","4194.0","15864.0","19996.0","18711.0","21916.0","22401.0","22200.0","20023.0","20938.0","22158.0","16461.0","14611.0","13521.0","12884.0","12444.0","8871.0","6867.0","3739.0","1835.0"
