"Code","Name"," ALL AGES","0.0","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85+"
"","UNITED KINGDOM","28988702.0","347944.0","1404013.0","1630737.0","1966152.0","2266241.0","2279945.0","1971813.0","1885697.0","2040159.0","1654006.0","1570061.0","1545499.0","1587174.0","1727482.0","1345527.0","1389375.0","1125266.0","743201.0","508410.0"
"","GREAT BRITAIN","28192693.0","334887.0","1351362.0","1568827.0","1899003.0","2194088.0","2216999.0","1918028.0","1837559.0","1991647.0","1609966.0","1530079.0","1506555.0","1548432.0","1688463.0","1312718.0","1357638.0","1101278.0","727844.0","497320.0"
"","ENGLAND & WALES","25528436.0","303838.0","1222557.0","1417457.0","1712661.0","1976334.0","2001754.0","1730711.0","1667435.0","1816905.0","1459314.0","1381878.0","1358085.0","1399503.0","1533661.0","1190035.0","1233583.0","1002432.0","663737.0","456556.0"
"","ENGLAND","24084461.0","286897.0","1152838.0","1336759.0","1614347.0","1865803.0","1890762.0","1641906.0","1577219.0","1717996.0","1377388.0","1304820.0","1280956.0","1317552.0","1442138.0","1116196.0","1160784.0","943409.0","625284.0","431407.0"
"","WALES","1443975.0","16941.0","69719.0","80698.0","98314.0","110531.0","110992.0","88805.0","90216.0","98909.0","81926.0","77058.0","77129.0","81951.0","91523.0","73839.0","72799.0","59023.0","38453.0","25149.0"
"","SCOTLAND","2664257.0","31049.0","128805.0","151370.0","186342.0","217754.0","215245.0","187317.0","170124.0","174742.0","150652.0","148201.0","148470.0","148929.0","154802.0","122683.0","124055.0","98846.0","64107.0","40764.0"
"","NORTHERN IRELAND","796009.0","13057.0","52651.0","61910.0","67149.0","72153.0","62946.0","53785.0","48138.0","48512.0","44040.0","39982.0","38944.0","38742.0","39019.0","32809.0","31737.0","23988.0","15357.0","11090.0"
"A","NORTH EAST","1340661.0","16284.0","65811.0","76576.0","92583.0","104228.0","106318.0","91405.0","86648.0","90842.0","74222.0","74145.0","74961.0","77782.0","84183.0","61940.0","61836.0","49504.0","31874.0","19519.0"
"B","NORTH WEST","3543243.0","43801.0","172444.0","200987.0","246976.0","277033.0","274530.0","233639.0","223249.0","243042.0","198854.0","191471.0","189156.0","196322.0","215472.0","166915.0","174659.0","142001.0","93136.0","59556.0"
"D","YORKSHIRE AND THE HUMBER","2512449.0","30142.0","120191.0","141633.0","175648.0","199459.0","197360.0","167481.0","160094.0","173260.0","140585.0","136486.0","134482.0","138273.0","151303.0","117299.0","121845.0","98854.0","65204.0","42850.0"
"E","EAST MIDLANDS","1967705.0","23311.0","96092.0","114574.0","139114.0","153115.0","151972.0","133400.0","131132.0","145679.0","115351.0","106950.0","104244.0","106961.0","116267.0","88474.0","90383.0","72050.0","47039.0","31597.0"
"F","WEST MIDLANDS","2629299.0","32320.0","130784.0","153798.0","189983.0","211420.0","204760.0","176476.0","169125.0","189009.0","155047.0","145855.0","142144.0","145882.0","158699.0","118007.0","117104.0","92128.0","59147.0","37611.0"
"G","EASTERN","2508847.0","29562.0","124212.0","148198.0","174385.0","190872.0","187481.0","168638.0","170875.0","191074.0","149689.0","138272.0","133757.0","134386.0","145232.0","112067.0","115075.0","91744.0","60401.0","42927.0"
"H","LONDON","3501637.0","44218.0","165267.0","172020.0","201181.0","262632.0","319258.0","279663.0","245357.0","245178.0","192955.0","183295.0","182641.0","188515.0","202066.0","155992.0","165730.0","136579.0","91765.0","67325.0"
"J","SOUTH EAST","3775206.0","42480.0","176589.0","208276.0","247955.0","294107.0","283305.0","246748.0","247246.0","278593.0","221611.0","206101.0","198314.0","200625.0","220904.0","175281.0","186278.0","155726.0","106351.0","78716.0"
"K","SOUTH WEST","2305414.0","24779.0","101448.0","120697.0","146522.0","172937.0","165778.0","144456.0","143493.0","161319.0","129074.0","122245.0","121257.0","128806.0","148012.0","120221.0","127874.0","104823.0","70367.0","51306.0"
"W","WALES","1443975.0","16941.0","69719.0","80698.0","98314.0","110531.0","110992.0","88805.0","90216.0","98909.0","81926.0","77058.0","77129.0","81951.0","91523.0","73839.0","72799.0","59023.0","38453.0","25149.0"
"00EB","HARTLEPOOL UA","47573.0","666.0","2495.0","2822.0","3465.0","3936.0","3837.0","3295.0","3008.0","3057.0","2591.0","2745.0","2715.0","2721.0","2870.0","2026.0","1970.0","1651.0","1079.0","624.0"
"00EC","MIDDLESBROUGH UA","75188.0","1136.0","4258.0","4752.0","5711.0","6731.0","6649.0","5659.0","4812.0","4650.0","3864.0","3997.0","4007.0","4197.0","4398.0","2969.0","2887.0","2256.0","1434.0","821.0"
"00EE","REDCAR & CLEVELAND UA","76551.0","1034.0","4050.0","4791.0","5960.0","6367.0","6070.0","5079.0","5015.0","5600.0","4657.0","4367.0","4087.0","4139.0","4373.0","3217.0","3011.0","2298.0","1517.0","919.0"
"00EF","STOCKTON-ON-TEES UA","88765.0","1264.0","5015.0","5735.0","6544.0","6915.0","7552.0","6794.0","6303.0","6359.0","5022.0","4956.0","4913.0","4882.0","4908.0","3350.0","3233.0","2469.0","1579.0","972.0"
"00EH","DARLINGTON UA","51644.0","634.0","2397.0","2847.0","3378.0","3834.0","3961.0","3510.0","3411.0","3525.0","2897.0","2792.0","2760.0","2987.0","3294.0","2486.0","2589.0","2118.0","1345.0","879.0"
"00ET","HALTON UA","63026.0","906.0","3676.0","4492.0","5163.0","5153.0","5080.0","4738.0","4631.0","4616.0","3408.0","3190.0","3113.0","3104.0","3435.0","2491.0","2402.0","1787.0","1075.0","566.0"
"00EU","WARRINGTON UA","88548.0","1139.0","4510.0","5251.0","6356.0","6939.0","7085.0","6115.0","5907.0","6688.0","5624.0","5005.0","4590.0","4567.0","4994.0","3817.0","3808.0","3016.0","1948.0","1189.0"
"00EX","BLACKBURN WITH DARWEN UA","72974.0","1053.0","4390.0","4831.0","5621.0","5652.0","5816.0","5141.0","4528.0","4577.0","3585.0","3608.0","3509.0","3689.0","3975.0","3207.0","3592.0","2975.0","1978.0","1247.0"
"00EY","BLACKPOOL UA","79392.0","738.0","2769.0","3241.0","4261.0","5406.0","5472.0","4380.0","4159.0","4804.0","4249.0","4292.0","4389.0","4959.0","5851.0","4940.0","5481.0","4644.0","3226.0","2131.0"
"00FA","KINGSTON UPON HULL, CITY OF UA","139029.0","1841.0","6974.0","8132.0","10142.0","12419.0","12465.0","9803.0","8578.0","8463.0","6641.0","6924.0","7186.0","7593.0","8279.0","6309.0","6550.0","5173.0","3368.0","2189.0"
"00FB","EAST RIDING OF YORKSHIRE UA","141001.0","1411.0","6085.0","7933.0","9722.0","10046.0","9141.0","8198.0","9162.0","10659.0","8753.0","8338.0","8075.0","8090.0","8754.0","7010.0","7241.0","5851.0","3868.0","2664.0"
"00FC","NORTH EAST LINCOLNSHIRE UA","82829.0","1078.0","4256.0","4920.0","6250.0","6904.0","6643.0","5613.0","5212.0","5549.0","4615.0","4583.0","4423.0","4405.0","4768.0","3745.0","3830.0","2962.0","1844.0","1229.0"
"00FD","NORTH LINCOLNSHIRE UA","75377.0","966.0","3759.0","4611.0","5774.0","5829.0","5599.0","4960.0","5024.0","5712.0","4564.0","4294.0","4186.0","4254.0","4473.0","3281.0","3137.0","2452.0","1524.0","978.0"
"00FF","YORK UA","86848.0","916.0","3835.0","4305.0","5480.0","7302.0","7199.0","5895.0","5590.0","6056.0","4873.0","4721.0","4642.0","4819.0","5265.0","4151.0","4435.0","3583.0","2248.0","1533.0"
"00FK","DERBY UA","110581.0","1483.0","5731.0","6520.0","7893.0","8995.0","9021.0","7578.0","6668.0","7143.0","5906.0","5867.0","5950.0","6231.0","6676.0","4973.0","5195.0","4263.0","2707.0","1781.0"
"00FN","LEICESTER UA","145427.0","2209.0","8220.0","8415.0","10194.0","12834.0","13468.0","11209.0","9151.0","8393.0","6718.0","6768.0","7102.0","7471.0","7997.0","6119.0","6647.0","5717.0","3981.0","2814.0"
"00FP","RUTLAND UA","15611.0","178.0","753.0","870.0","1061.0","1736.0","1012.0","957.0","1016.0","1179.0","1027.0","902.0","813.0","805.0","852.0","655.0","665.0","509.0","352.0","269.0"
"00FY","NOTTINGHAM UA","142821.0","1864.0","6725.0","7465.0","9771.0","13526.0","14195.0","10220.0","8229.0","7991.0","6747.0","7033.0","7392.0","7894.0","8518.0","6506.0","6994.0","5608.0","3629.0","2514.0"
"00GA","HEREFORDSHIRE UA","77539.0","826.0","3576.0","4274.0","5311.0","5789.0","5326.0","4818.0","4892.0","5521.0","4466.0","4262.0","4240.0","4492.0","4944.0","3873.0","4007.0","3196.0","2207.0","1519.0"
"00GF","TELFORD AND WREKIN UA","65479.0","890.0","3779.0","4557.0","5492.0","5480.0","5325.0","4724.0","4768.0","5279.0","4083.0","3489.0","3082.0","2948.0","3154.0","2412.0","2345.0","1862.0","1127.0","683.0"
"00GL","STOKE-ON-TRENT UA","128316.0","1512.0","6260.0","7062.0","8796.0","9598.0","10055.0","8791.0","8055.0","8352.0","6759.0","6716.0","7115.0","7726.0","8532.0","6496.0","6517.0","5063.0","3067.0","1844.0"
"00HA","BATH & NORTH EAST SOMERSET UA","83859.0","842.0","3247.0","3972.0","5075.0","7009.0","6524.0","5288.0","5121.0","5666.0","4681.0","4522.0","4697.0","4890.0","5427.0","4238.0","4389.0","3694.0","2567.0","2010.0"
"00HB","BRISTOL, CITY OF UA","206403.0","2389.0","9386.0","9993.0","12015.0","17259.0","19357.0","15534.0","13157.0","13075.0","10316.0","9953.0","10236.0","11244.0","12865.0","10025.0","10462.0","8658.0","6056.0","4423.0"
"00HC","NORTH SOMERSET UA","88208.0","960.0","3871.0","4754.0","5914.0","6368.0","5623.0","4928.0","5568.0","6657.0","5376.0","4835.0","4452.0","4680.0","5646.0","4543.0","4897.0","4163.0","2809.0","2164.0"
"00HD","SOUTH GLOUCESTERSHIRE UA","105450.0","1254.0","5125.0","6416.0","7854.0","8525.0","8171.0","7520.0","7561.0","8752.0","7052.0","6508.0","5908.0","5425.0","5451.0","3869.0","3795.0","2934.0","1935.0","1395.0"
"00HG","PLYMOUTH UA","127607.0","1704.0","6392.0","7191.0","8721.0","9999.0","10826.0","9341.0","8388.0","8729.0","6913.0","6498.0","6400.0","6604.0","7564.0","5928.0","6089.0","4936.0","3139.0","2245.0"
"00HH","TORBAY UA","62816.0","560.0","2241.0","2688.0","3349.0","4013.0","3697.0","3156.0","3302.0","3901.0","3235.0","3180.0","3212.0","3516.0","4451.0","4137.0","4827.0","4293.0","3000.0","2058.0"
"00HN","BOURNEMOUTH UA","81308.0","639.0","2549.0","2930.0","4050.0","5885.0","5419.0","4357.0","4086.0","4408.0","3737.0","3897.0","4224.0","4816.0","5696.0","5170.0","6250.0","5690.0","4145.0","3360.0"
"00HP","POOLE UA","64498.0","682.0","2593.0","3295.0","4028.0","4088.0","4447.0","3734.0","3872.0","4516.0","3602.0","3415.0","3468.0","3583.0","4234.0","3636.0","3997.0","3358.0","2274.0","1676.0"
"00HX","SWINDON UA","79745.0","1069.0","4145.0","4744.0","5687.0","6304.0","7233.0","6478.0","5534.0","5601.0","4544.0","4346.0","4207.0","4307.0","4331.0","3040.0","2993.0","2434.0","1637.0","1111.0"
"00JA","PETERBOROUGH UA","71398.0","959.0","4358.0","4810.0","5303.0","5857.0","6118.0","5529.0","5058.0","5085.0","3901.0","3749.0","3693.0","3506.0","3692.0","2755.0","2724.0","2125.0","1307.0","869.0"
"00KA","LUTON UA","82948.0","1367.0","5114.0","5322.0","6058.0","6965.0","7571.0","6658.0","5648.0","5794.0","4758.0","4573.0","4187.0","3935.0","3860.0","3005.0","3179.0","2421.0","1557.0","976.0"
"00KF","SOUTHEND UA","83046.0","905.0","3488.0","4030.0","4764.0","5224.0","5580.0","4865.0","4728.0","5274.0","4135.0","3836.0","4151.0","4681.0","5869.0","5176.0","5621.0","4740.0","3372.0","2607.0"
"00KG","THURROCK UA","63224.0","863.0","3339.0","4102.0","4728.0","4889.0","5023.0","4548.0","4567.0","4915.0","3641.0","3317.0","3388.0","3765.0","3879.0","2504.0","2261.0","1683.0","1108.0","704.0"
"00LC","MEDWAY UA","120570.0","1773.0","7001.0","7923.0","8783.0","8917.0","10318.0","9640.0","9063.0","9392.0","7041.0","6336.0","5789.0","5653.0","6236.0","4737.0","4592.0","3516.0","2299.0","1561.0"
"00MA","BRACKNELL FOREST UA","42140.0","650.0","2635.0","2827.0","3007.0","3221.0","3676.0","3597.0","3325.0","3500.0","2660.0","2298.0","2107.0","1971.0","1887.0","1288.0","1257.0","1056.0","713.0","465.0"
"00MB","WEST BERKSHIRE UA","62396.0","805.0","3378.0","4042.0","4648.0","5031.0","4551.0","4412.0","4661.0","5206.0","3974.0","3490.0","3206.0","3059.0","3210.0","2320.0","2398.0","1890.0","1217.0","898.0"
"00MC","READING UA","69107.0","968.0","3347.0","3546.0","4277.0","6425.0","7167.0","5612.0","4589.0","4502.0","3624.0","3502.0","3335.0","3411.0","3666.0","2869.0","3005.0","2427.0","1653.0","1182.0"
"00MD","SLOUGH UA","51351.0","812.0","3116.0","3207.0","3513.0","4060.0","4757.0","4326.0","3645.0","3376.0","2623.0","2518.0","2714.0","2811.0","2924.0","2055.0","1914.0","1463.0","883.0","634.0"
"00ME","WINDSOR AND MAIDENHEAD UA","70186.0","712.0","3362.0","3919.0","4702.0","5794.0","5037.0","4676.0","4927.0","5550.0","4539.0","4290.0","4055.0","3842.0","3867.0","2862.0","2882.0","2343.0","1596.0","1231.0"
"00MF","WOKINGHAM UA","63016.0","769.0","3329.0","4087.0","4806.0","5567.0","5333.0","4532.0","4680.0","5740.0","4521.0","3921.0","3331.0","2786.0","2633.0","1889.0","1823.0","1492.0","999.0","778.0"
"00MG","MILTON KEYNES UA","72473.0","1206.0","5282.0","5798.0","5693.0","5389.0","6626.0","6724.0","6454.0","6090.0","4139.0","3246.0","2721.0","2661.0","2785.0","2155.0","2121.0","1616.0","988.0","779.0"
"00ML","BRIGHTON AND HOVE UA","126895.0","1210.0","4454.0","4794.0","6004.0","9616.0","9973.0","8107.0","7434.0","7791.0","6215.0","6011.0","6221.0","6914.0","8292.0","7421.0","8688.0","7790.0","5607.0","4353.0"
"00MR","PORTSMOUTH UA","93671.0","1176.0","4236.0","4378.0","5232.0","7211.0","8812.0","6954.0","5637.0","5745.0","4698.0","4479.0","4425.0","4939.0","6031.0","4923.0","5137.0","4346.0","3000.0","2312.0"
"00MS","SOUTHAMPTON UA","104965.0","1235.0","5058.0","5748.0","6982.0","8688.0","9568.0","7371.0","6685.0","6946.0","5409.0","5224.0","5346.0","5677.0","6426.0","4912.0","4929.0","3987.0","2733.0","2041.0"
"00MW","ISLE OF WIGHT UA","63422.0","559.0","2414.0","3019.0","3856.0","4312.0","3602.0","3146.0","3402.0","4221.0","3365.0","3286.0","3351.0","3740.0","4770.0","4156.0","4476.0","3617.0","2406.0","1724.0"
"00NA","ISLE OF ANGLESEY UA","34760.0","431.0","1793.0","2247.0","2700.0","2463.0","2382.0","2069.0","2224.0","2464.0","2014.0","1821.0","1801.0","1841.0","2088.0","1739.0","1729.0","1385.0","945.0","624.0"
"00NC","GWYNEDD UA","58209.0","575.0","2483.0","2999.0","3734.0","4371.0","4528.0","3268.0","3177.0","3591.0","3124.0","3089.0","3193.0","3434.0","3769.0","3231.0","3428.0","2915.0","1971.0","1329.0"
"00NE","CONWY UA","53863.0","514.0","2084.0","2468.0","2969.0","3726.0","3376.0","2599.0","2782.0","3145.0","2710.0","2702.0","2852.0","3097.0","3664.0","3419.0","3934.0","3583.0","2513.0","1726.0"
"00NG","DENBIGHSHIRE UA","45128.0","425.0","1753.0","2137.0","2767.0","3397.0","2967.0","2301.0","2487.0","2864.0","2427.0","2355.0","2308.0","2557.0","2972.0","2784.0","3100.0","2622.0","1700.0","1205.0"
"00NJ","FLINTSHIRE UA","70493.0","839.0","3586.0","4347.0","5409.0","5587.0","5350.0","4528.0","4958.0","5579.0","4511.0","3811.0","3507.0","3484.0","3878.0","3207.0","3147.0","2387.0","1459.0","919.0"
"00NL","WREXHAM UA","62574.0","749.0","3238.0","3777.0","4634.0","4810.0","4575.0","3890.0","4129.0","4526.0","3656.0","3231.0","3271.0","3438.0","3833.0","3047.0","2864.0","2323.0","1576.0","1007.0"
"00NN","POWYS UA","56177.0","574.0","2586.0","3095.0","3733.0","3934.0","3736.0","3225.0","3475.0","3934.0","3248.0","3128.0","3156.0","3320.0","3730.0","3070.0","3034.0","2495.0","1630.0","1074.0"
"00NQ","CEREDIGION UA","31610.0","302.0","1322.0","1490.0","1741.0","2814.0","3005.0","1761.0","1761.0","2040.0","1710.0","1581.0","1568.0","1721.0","2065.0","1786.0","1810.0","1469.0","992.0","672.0"
"00NS","PEMBROKESHIRE UA","55454.0","632.0","2844.0","3272.0","3798.0","4079.0","4032.0","3306.0","3446.0","3927.0","3298.0","3143.0","3138.0","3145.0","3491.0","2816.0","2708.0","2110.0","1367.0","902.0"
"00NU","CARMARTHENSHIRE UA","84664.0","887.0","3777.0","4360.0","5293.0","5643.0","5658.0","4709.0","4943.0","5634.0","4773.0","4640.0","4850.0","5335.0","6163.0","5075.0","4988.0","3900.0","2486.0","1550.0"
"00NX","SWANSEA UA","117167.0","1313.0","5635.0","6489.0","7668.0","8937.0","9195.0","7176.0","7284.0","7898.0","6619.0","6360.0","6430.0","6669.0","7424.0","6077.0","6009.0","4824.0","3136.0","2024.0"
"00NZ","NEATH PORT TALBOT UA","72131.0","833.0","3414.0","3914.0","4689.0","5159.0","5350.0","4340.0","4427.0","4886.0","4089.0","3870.0","3971.0","4374.0","4974.0","3935.0","3908.0","3048.0","1859.0","1091.0"
"00PB","BRIDGEND UA","65105.0","748.0","3158.0","3777.0","4717.0","5001.0","4960.0","4112.0","4177.0","4591.0","3896.0","3638.0","3475.0","3635.0","4035.0","3226.0","3052.0","2464.0","1542.0","901.0"
"00PD","THE VALE OF GLAMORGAN UA","59052.0","734.0","3140.0","3525.0","4075.0","4386.0","4707.0","3839.0","3968.0","4325.0","3549.0","3209.0","3061.0","3254.0","3393.0","2681.0","2555.0","2052.0","1460.0","1139.0"
"00PF","RHONDDA, CYNON, TAFF UA","120179.0","1516.0","6003.0","7009.0","8449.0","9114.0","9207.0","7496.0","7655.0","8335.0","6764.0","6272.0","6267.0","6928.0","7977.0","6175.0","5835.0","4665.0","2858.0","1654.0"
"00PH","MERTHYR TYDFIL UA","30557.0","409.0","1520.0","1680.0","2123.0","2404.0","2387.0","1917.0","1836.0","1938.0","1634.0","1617.0","1607.0","1789.0","2078.0","1598.0","1500.0","1230.0","792.0","498.0"
"00PK","CAERPHILLY UA","86874.0","1164.0","4756.0","5408.0","6574.0","6731.0","6689.0","5776.0","5956.0","6419.0","5145.0","4781.0","4531.0","4667.0","5109.0","3889.0","3655.0","2825.0","1716.0","1083.0"
"00PL","BLAENAU GWENT UA","37981.0","434.0","1812.0","2084.0","2607.0","2962.0","2951.0","2342.0","2250.0","2520.0","2099.0","1956.0","2001.0","2141.0","2543.0","2070.0","1980.0","1622.0","983.0","624.0"
"00PM","TORFAEN UA","46417.0","598.0","2443.0","2826.0","3347.0","3580.0","3604.0","3039.0","3103.0","3310.0","2669.0","2535.0","2567.0","2688.0","2969.0","2149.0","1921.0","1509.0","988.0","572.0"
"00PP","MONMOUTHSHIRE UA","39304.0","401.0","1772.0","2120.0","2657.0","3175.0","2819.0","2290.0","2572.0","3033.0","2538.0","2222.0","2210.0","2286.0","2464.0","1873.0","1755.0","1434.0","971.0","712.0"
"00PR","NEWPORT UA","67665.0","914.0","3366.0","3737.0","4772.0","5662.0","5688.0","4337.0","4185.0","4566.0","3908.0","3735.0","3774.0","3939.0","4017.0","2981.0","2998.0","2452.0","1548.0","1086.0"
"00PT","CARDIFF UA","148611.0","1949.0","7234.0","7937.0","9858.0","12596.0","13826.0","10485.0","9421.0","9384.0","7545.0","7362.0","7591.0","8209.0","8887.0","7011.0","6889.0","5709.0","3961.0","2757.0"
"1.0","GREATER LONDON","3501637.0","44218.0","165267.0","172020.0","201181.0","262632.0","319258.0","279663.0","245357.0","245178.0","192955.0","183295.0","182641.0","188515.0","202066.0","155992.0","165730.0","136579.0","91765.0","67325.0"
"2.0","GREATER MANCHESTER","1323685.0","17182.0","66138.0","75437.0","92241.0","104842.0","106572.0","89940.0","84426.0","90968.0","73700.0","69691.0","68254.0","71491.0","79402.0","61713.0","64528.0","52156.0","33836.0","21168.0"
"3.0","MERSEYSIDE","775541.0","9531.0","37372.0","43217.0","53886.0","63003.0","62838.0","52129.0","47203.0","49239.0","41277.0","42134.0","43054.0","44195.0","47655.0","36601.0","37766.0","30536.0","20178.0","13727.0"
"4.0","SOUTH YORKSHIRE","665914.0","7818.0","30338.0","36228.0","46545.0","53114.0","53936.0","45778.0","42042.0","45720.0","37702.0","36576.0","35897.0","37258.0","41729.0","31791.0","32034.0","25253.0","16161.0","9994.0"
"5.0","TYNE & WEAR","590475.0","6988.0","27888.0","31995.0","39297.0","45850.0","47657.0","40458.0","37046.0","37961.0","31293.0","32163.0","33547.0","35098.0","38529.0","28544.0","28511.0","23070.0","15109.0","9471.0"
"6.0","WEST MIDLANDS","1350093.0","17577.0","67977.0","78139.0","98130.0","112205.0","110304.0","90829.0","82168.0","89511.0","75426.0","73446.0","73272.0","76225.0","84001.0","62115.0","61104.0","47957.0","30622.0","19085.0"
