"Code","Name"," ALL AGES","0.0","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85+"
"","UNITED KINGDOM","27411585.0","373620.0","1399517.0","1888940.0","2294802.0","2423992.0","2171820.0","1931288.0","2104188.0","1807302.0","1601641.0","1548943.0","1571866.0","1590434.0","1376430.0","1260548.0","1003546.0","630887.0","290893.0","140928.0"
"","GREAT BRITAIN","26654960.0","359759.0","1345553.0","1820143.0","2218671.0","2348500.0","2106915.0","1879270.0","2054341.0","1760571.0","1561580.0","1511672.0","1535707.0","1555100.0","1344907.0","1232651.0","981402.0","617476.0","283701.0","137041.0"
"","ENGLAND & WALES","24160100.0","324496.0","1217598.0","1641990.0","1996587.0","2114355.0","1896394.0","1700125.0","1869100.0","1605952.0","1417963.0","1369963.0","1393769.0","1414533.0","1226790.0","1124428.0","895441.0","564621.0","260036.0","125959.0"
"","ENGLAND","22795049.0","306156.0","1147360.0","1546726.0","1883118.0","1995663.0","1794231.0","1609567.0","1767048.0","1517315.0","1338253.0","1293203.0","1314494.0","1330701.0","1153512.0","1058171.0","843522.0","532058.0","244857.0","119094.0"
"","WALES","1365051.0","18340.0","70238.0","95264.0","113469.0","118692.0","102163.0","90558.0","102052.0","88637.0","79710.0","76760.0","79275.0","83832.0","73278.0","66257.0","51919.0","32563.0","15179.0","6865.0"
"","SCOTLAND","2494860.0","35263.0","127955.0","178153.0","222084.0","234145.0","210521.0","179145.0","185241.0","154619.0","143617.0","141709.0","141938.0","140567.0","118117.0","108223.0","85961.0","52855.0","23665.0","11082.0"
"","NORTHERN IRELAND","756625.0","13861.0","53964.0","68797.0","76131.0","75492.0","64905.0","52018.0","49847.0","46731.0","40061.0","37271.0","36159.0","35334.0","31523.0","27897.0","22144.0","13411.0","7192.0","3887.0"
"A","NORTH EAST","1283106.0","17523.0","66645.0","88278.0","108010.0","111122.0","103368.0","91292.0","97612.0","79706.0","74414.0","74607.0","77625.0","80271.0","66837.0","56564.0","44258.0","27099.0","12332.0","5543.0"
"B","NORTH WEST","3357624.0","46113.0","172794.0","236996.0","293496.0","294306.0","261693.0","231218.0","255222.0","216338.0","197633.0","191118.0","195126.0","197995.0","168713.0","153775.0","122218.0","74598.0","32946.0","15326.0"
"D","YORKSHIRE AND THE HUMBER","2394999.0","32192.0","120460.0","167304.0","206248.0","209905.0","189924.0","165929.0","182482.0","153693.0","139495.0","134978.0","136618.0","142819.0","122375.0","111346.0","87640.0","54739.0","25236.0","11616.0"
"E","EAST MIDLANDS","1894765.0","25356.0","97224.0","133055.0","160988.0","163432.0","142926.0","130199.0","149505.0","131092.0","111843.0","106830.0","108750.0","111431.0","95611.0","86004.0","68136.0","42887.0","20077.0","9419.0"
"F","WEST MIDLANDS","2555579.0","34971.0","131594.0","181582.0","224903.0","222598.0","196402.0","176948.0","192070.0","174899.0","154773.0","146780.0","152297.0","151546.0","130322.0","113669.0","84915.0","52314.0","22692.0","10304.0"
"G","EASTERN","2385991.0","32722.0","124762.0","169266.0","197312.0","204730.0","178949.0","163833.0","191721.0","167022.0","141844.0","136778.0","137038.0","135630.0","116737.0","108944.0","86118.0","54525.0","25465.0","12595.0"
"H","LONDON","3277271.0","45116.0","158402.0","194588.0","239261.0","262607.0","291134.0","272223.0","266907.0","210609.0","189932.0","186405.0","190369.0","195469.0","169960.0","154801.0","122830.0","75800.0","34123.0","16735.0"
"J","SOUTH EAST","3527235.0","46175.0","175858.0","237527.0","284559.0","333984.0","272968.0","240699.0","275209.0","243363.0","207610.0","198868.0","197067.0","193357.0","171181.0","161286.0","134461.0","88380.0","42272.0","22411.0"
"K","SOUTH WEST","2118479.0","25988.0","99621.0","138130.0","168341.0","192979.0","156867.0","137226.0","156320.0","140593.0","120709.0","116839.0","119604.0","122183.0","111776.0","111782.0","92946.0","61716.0","29714.0","15145.0"
"W","WALES","1365051.0","18340.0","70238.0","95264.0","113469.0","118692.0","102163.0","90558.0","102052.0","88637.0","79710.0","76760.0","79275.0","83832.0","73278.0","66257.0","51919.0","32563.0","15179.0","6865.0"
"00EB","HARTLEPOOL UA","46463.0","628.0","2499.0","3448.0","4090.0","4214.0","3802.0","3132.0","3465.0","2700.0","2725.0","2871.0","2874.0","2904.0","2260.0","1858.0","1505.0","894.0","416.0","178.0"
"00EC","MIDDLESBROUGH UA","73944.0","1259.0","4332.0","5632.0","6426.0","6974.0","6612.0","5564.0","5510.0","4125.0","4052.0","4102.0","4479.0","4390.0","3606.0","2761.0","2017.0","1289.0","586.0","228.0"
"00EE","REDCAR & CLEVELAND UA","74089.0","1128.0","4085.0","5710.0","7178.0","6595.0","5597.0","5019.0","5704.0","5072.0","4645.0","4227.0","4282.0","4158.0","3600.0","2870.0","2134.0","1263.0","529.0","293.0"
"00EF","STOCKTON-ON-TEES UA","85415.0","1281.0","4998.0","6368.0","7718.0","7523.0","7019.0","6645.0","6936.0","5580.0","5063.0","4960.0","5098.0","4928.0","3773.0","2986.0","2250.0","1381.0","643.0","265.0"
"00EH","DARLINGTON UA","47706.0","657.0","2469.0","3230.0","4007.0","3833.0","3443.0","3253.0","3698.0","3070.0","2840.0","2809.0","2919.0","2982.0","2602.0","2200.0","1776.0","1140.0","525.0","253.0"
"00ET","HALTON UA","60663.0","1050.0","3925.0","5161.0","5768.0","5250.0","4656.0","4788.0","5291.0","3873.0","3431.0","3155.0","3252.0","3068.0","2644.0","2265.0","1626.0","948.0","335.0","177.0"
"00EU","WARRINGTON UA","83775.0","1094.0","4569.0","6200.0","7565.0","7475.0","6101.0","5742.0","6563.0","5933.0","5350.0","5011.0","4802.0","4678.0","4010.0","3539.0","2657.0","1489.0","688.0","309.0"
"00EX","BLACKBURN WITH DARWEN UA","69121.0","1199.0","4212.0","5640.0","6394.0","5657.0","5215.0","4938.0","5227.0","4149.0","3855.0","3743.0","3745.0","3873.0","3267.0","3000.0","2532.0","1516.0","663.0","296.0"
"00EY","BLACKPOOL UA","68871.0","661.0","2657.0","3665.0","4971.0","5270.0","4915.0","4022.0","4438.0","4244.0","3992.0","4097.0","4459.0","4737.0","4213.0","4422.0","3817.0","2506.0","1214.0","571.0"
"00FA","KINGSTON UPON HULL, CITY OF UA","133035.0","1942.0","7258.0","9852.0","11320.0","12278.0","12089.0","10101.0","10127.0","7135.0","6948.0","7170.0","7354.0","7739.0","6494.0","6086.0","4518.0","2848.0","1210.0","566.0"
"00FB","EAST RIDING OF YORKSHIRE UA","131780.0","1517.0","6150.0","9236.0","11222.0","11051.0","8576.0","7688.0","10099.0","9183.0","8269.0","8082.0","7987.0","7785.0","6725.0","6824.0","5388.0","3490.0","1653.0","855.0"
"00FC","NORTH EAST LINCOLNSHIRE UA","78805.0","1029.0","4082.0","5832.0","7264.0","7022.0","6092.0","5471.0","5944.0","5012.0","4707.0","4625.0","4527.0","4592.0","3997.0","3416.0","2672.0","1511.0","698.0","312.0"
"00FD","NORTH LINCOLNSHIRE UA","74991.0","1037.0","3938.0","5358.0","6678.0","6503.0","5440.0","5011.0","5808.0","4996.0","4596.0","4410.0","4506.0","4521.0","3859.0","3310.0","2479.0","1525.0","684.0","332.0"
"00FF","YORK UA","79865.0","923.0","3698.0","4961.0","6205.0","7958.0","6429.0","5508.0","6224.0","5023.0","4621.0","4428.0","4527.0","4674.0","4213.0","3769.0","3209.0","2039.0","978.0","478.0"
"00FK","DERBY UA","106501.0","1531.0","5474.0","7697.0","9249.0","9033.0","8236.0","7396.0","7633.0","6496.0","5985.0","6066.0","6361.0","6817.0","5737.0","4943.0","3938.0","2301.0","1107.0","501.0"
"00FN","LEICESTER UA","137625.0","2365.0","7732.0","9252.0","11468.0","12045.0","13570.0","11355.0","9853.0","7273.0","6976.0","6930.0","7423.0","8063.0","6805.0","6031.0","4869.0","3346.0","1575.0","694.0"
"00FP","RUTLAND UA","17238.0","177.0","779.0","1134.0","1345.0","2561.0","1252.0","1179.0","1447.0","1246.0","1063.0","1028.0","883.0","774.0","633.0","613.0","488.0","350.0","193.0","93.0"
"00FY","NOTTINGHAM UA","135787.0","1779.0","6315.0","9004.0","11515.0","12988.0","13563.0","9542.0","9189.0","7309.0","7024.0","7183.0","7938.0","8590.0","7362.0","6462.0","5060.0","2960.0","1375.0","629.0"
"00GA","HEREFORDSHIRE UA","73594.0","941.0","3446.0","5034.0","6015.0","6708.0","5088.0","4639.0","5474.0","4952.0","4229.0","4088.0","4221.0","4363.0","3895.0","3865.0","3112.0","2064.0","978.0","482.0"
"00GF","TELFORD AND WREKIN UA","62166.0","941.0","3783.0","5280.0","6077.0","5756.0","4378.0","4505.0","5097.0","4537.0","4005.0","3300.0","3203.0","2968.0","2435.0","2358.0","1837.0","1071.0","453.0","182.0"
"00GL","STOKE-ON-TRENT UA","123239.0","1721.0","6085.0","8178.0","10011.0","9661.0","9926.0","9082.0","9336.0","7832.0","6919.0","6844.0","7719.0","8583.0","6915.0","5816.0","4400.0","2684.0","1112.0","415.0"
"00HA","BATH & NORTH EAST SOMERSET UA","77576.0","858.0","3428.0","4667.0","5855.0","7602.0","6651.0","5194.0","5546.0","4825.0","4289.0","4332.0","4556.0","4897.0","4296.0","3940.0","3134.0","1979.0","985.0","542.0"
"00HB","BRISTOL, CITY OF UA","194579.0","2660.0","9064.0","11557.0","14315.0","17741.0","18923.0","15032.0","14628.0","11759.0","10322.0","10158.0","10910.0","11603.0","10537.0","9544.0","7439.0","4908.0","2240.0","1239.0"
"00HC","NORTH SOMERSET UA","77610.0","990.0","3809.0","5422.0","6607.0","6437.0","4543.0","4611.0","6136.0","5667.0","4758.0","4620.0","4411.0","4464.0","4051.0","3945.0","3217.0","2268.0","1125.0","529.0"
"00HD","SOUTH GLOUCESTERSHIRE UA","100295.0","1274.0","5445.0","7461.0","9239.0","8463.0","6656.0","6936.0","8439.0","7818.0","6751.0","6284.0","6009.0","5549.0","4303.0","3825.0","2912.0","1793.0","764.0","374.0"
"00HG","PLYMOUTH UA","127020.0","1615.0","6198.0","8110.0","9789.0","13160.0","12908.0","9441.0","9801.0","8616.0","7000.0","6778.0","6540.0","6602.0","6000.0","5504.0","4301.0","2771.0","1259.0","627.0"
"00HH","TORBAY UA","51344.0","502.0","2090.0","2925.0","3815.0","3867.0","2916.0","2821.0","3356.0","3197.0","2816.0","2897.0","2817.0","3006.0","3197.0","3586.0","3322.0","2409.0","1208.0","597.0"
"00HN","BOURNEMOUTH UA","64203.0","607.0","2377.0","3264.0","4234.0","4686.0","4498.0","3870.0","4032.0","3637.0","3364.0","3550.0","3963.0","4306.0","4171.0","4392.0","3970.0","2857.0","1523.0","902.0"
"00HP","POOLE UA","57302.0","701.0","2593.0","3690.0","4503.0","4886.0","3936.0","3668.0","4116.0","3744.0","3356.0","3252.0","3248.0","3337.0","3077.0","3209.0","2803.0","1870.0","887.0","426.0"
"00HX","SWINDON UA","74249.0","1074.0","4008.0","5519.0","6306.0","6425.0","6034.0","5700.0","5732.0","4758.0","4340.0","4291.0","4366.0","4450.0","3563.0","2862.0","2244.0","1435.0","788.0","354.0"
"00JA","PETERBOROUGH UA","66373.0","1087.0","4002.0","5204.0","5616.0","5455.0","5328.0","4947.0","5298.0","4292.0","3845.0","3804.0","3871.0","3838.0","2966.0","2658.0","2057.0","1240.0","614.0","251.0"
"00KA","LUTON UA","82538.0","1427.0","5147.0","5925.0","7361.0","7284.0","6773.0","6409.0","6373.0","5278.0","5138.0","4998.0","4647.0","4400.0","3416.0","3199.0","2479.0","1366.0","645.0","273.0"
"00KF","SOUTHEND UA","73423.0","963.0","3453.0","4625.0","5404.0","5347.0","5079.0","4791.0","5443.0","4457.0","3777.0","3890.0","4174.0","4672.0","4466.0","4638.0","3792.0","2525.0","1203.0","724.0"
"00KG","THURROCK UA","62993.0","979.0","3545.0","4828.0","5450.0","5141.0","4699.0","4881.0","5651.0","4263.0","3511.0","3301.0","3602.0","4123.0","3136.0","2431.0","1682.0","1060.0","495.0","215.0"
"00LC","MEDWAY UA","120100.0","2034.0","7393.0","9036.0","10368.0","10407.0","9867.0","9996.0","11048.0","8515.0","7107.0","6367.0","5937.0","5733.0","5175.0","4405.0","3346.0","1995.0","930.0","441.0"
"00MA","BRACKNELL FOREST UA","43195.0","640.0","2594.0","3284.0","3521.0","4464.0","3852.0","3904.0","3907.0","3200.0","2522.0","2394.0","2237.0","2089.0","1521.0","1286.0","913.0","540.0","219.0","108.0"
"00MB","WEST BERKSHIRE UA","61516.0","883.0","3348.0","4582.0","5393.0","6520.0","4375.0","4331.0","5239.0","4627.0","3800.0","3381.0","3350.0","3116.0","2516.0","2228.0","1839.0","1126.0","542.0","320.0"
"00MC","READING UA","67999.0","979.0","3416.0","4346.0","5357.0","6335.0","7113.0","6256.0","5312.0","4103.0","3764.0","3597.0","3552.0","3504.0","2982.0","2773.0","2166.0","1481.0","633.0","330.0"
"00MD","SLOUGH UA","50428.0","837.0","2939.0","3489.0","3922.0","4049.0","4321.0","4761.0","3977.0","2832.0","2864.0","2867.0","2924.0","3110.0","2511.0","2099.0","1512.0","849.0","384.0","181.0"
"00ME","WINDSOR AND MAIDENHEAD UA","66755.0","813.0","3245.0","4273.0","5142.0","7220.0","4860.0","4324.0","5342.0","4892.0","4326.0","4095.0","4218.0","3936.0","3150.0","2692.0","2091.0","1201.0","614.0","321.0"
"00MF","WOKINGHAM UA","58872.0","782.0","3042.0","4618.0","5330.0","6269.0","4576.0","3420.0","5026.0","4938.0","4242.0","3766.0","3422.0","2833.0","2139.0","1713.0","1335.0","828.0","386.0","207.0"
"00MG","MILTON KEYNES UA","62198.0","1103.0","4883.0","5749.0","5709.0","4553.0","4479.0","5723.0","6404.0","4878.0","3726.0","2980.0","2611.0","2575.0","2037.0","1790.0","1465.0","920.0","400.0","213.0"
"00ML","BRIGHTON AND HOVE UA","110023.0","1230.0","4314.0","5536.0","7136.0","9100.0","9963.0","8195.0","8156.0","6420.0","5773.0","5732.0","5978.0","6559.0","6307.0","6501.0","5944.0","4003.0","2014.0","1162.0"
