"Code","Name"," ALL AGES","0.0","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85+"
"00MC","READING UA","137341.0","2041.0","7095.0","7732.0","7412.0","12868.0","16414.0","12117.0","9561.0","9401.0","7850.0","6932.0","6430.0","6541.0","6386.0","5437.0","5081.0","3999.0","2469.0","1575.0"
"00MD","SLOUGH UA","102936.0","1744.0","6334.0","7073.0","6577.0","7955.0","10198.0","9421.0","7794.0","7032.0","5710.0","4951.0","5178.0","5351.0","5173.0","4258.0","3411.0","2535.0","1345.0","896.0"
"00ME","WINDSOR AND MAIDENHEAD UA","136842.0","1589.0","6462.0","8207.0","7610.0","12667.0","10293.0","9776.0","9498.0","11112.0","9734.0","8565.0","7918.0","7749.0","6989.0","5651.0","5121.0","3770.0","2541.0","1590.0"
"00MF","WOKINGHAM UA","136019.0","1782.0","7307.0","9257.0","9809.0","11630.0","11740.0","11449.0","10318.0","12322.0","10365.0","8489.0","7383.0","6233.0","5071.0","4033.0","3355.0","2625.0","1736.0","1115.0"
"00MG","MILTON KEYNES UA","157139.0","2755.0","11425.0","13298.0","12334.0","10620.0","14202.0","14674.0","14204.0","13839.0","10252.0","7690.0","6022.0","5777.0","5545.0","4702.0","4021.0","2987.0","1658.0","1134.0"
"00ML","BRIGHTON AND HOVE UA","235255.0","2688.0","9389.0","10623.0","9643.0","18494.0","21923.0","17489.0","15115.0","15769.0","13209.0","11705.0","11361.0","12465.0","13479.0","13010.0","13501.0","11679.0","8009.0","5704.0"
"00MR","PORTSMOUTH UA","188049.0","2653.0","8839.0","9337.0","8672.0","16596.0","21901.0","16553.0","12298.0","12562.0","10382.0","8838.0","8464.0","8953.0","9809.0","9356.0","8534.0","6840.0","4384.0","3078.0"
"00MS","SOUTHAMPTON UA","204195.0","2660.0","10179.0","11778.0","12353.0","17675.0","20550.0","15649.0","13206.0","14052.0","11778.0","10276.0","10132.0","10759.0","11202.0","9728.0","8720.0","6583.0","4032.0","2883.0"
"00MW","ISLE OF WIGHT UA","122964.0","1287.0","5180.0","6607.0","7748.0","8108.0","7670.0","7045.0","7067.0","8567.0","7706.0","6551.0","6422.0","6840.0","7977.0","7841.0","7666.0","6169.0","3939.0","2574.0"
"00NA","ISLE OF ANGLESEY UA","69410.0","793.0","3672.0","4611.0","5149.0","5294.0","5128.0","4636.0","4474.0","5030.0","4443.0","3861.0","3642.0","3650.0","3835.0","3440.0","3042.0","2301.0","1495.0","914.0"
"00NC","GWYNEDD UA","111748.0","1337.0","5025.0","6451.0","7055.0","8865.0","9043.0","7124.0","6408.0","7374.0","6659.0","6101.0","6070.0","6449.0","6760.0","6093.0","5628.0","4524.0","2939.0","1843.0"
"00NE","CONWY UA","101406.0","1116.0","4265.0","5384.0","5472.0","7390.0","6596.0","5757.0","5406.0","6468.0","5785.0","5355.0","5508.0","5871.0","6538.0","6416.0","6361.0","5531.0","3761.0","2426.0"
"00NG","DENBIGHSHIRE UA","87293.0","1029.0","3817.0","4742.0","5327.0","6505.0","6050.0","5343.0","5036.0","5908.0","5167.0","4704.0","4535.0","4851.0","5272.0","5212.0","5119.0","4208.0","2694.0","1774.0"
"00NJ","FLINTSHIRE UA","138032.0","1716.0","7095.0","9026.0","10372.0","10718.0","10976.0","9518.0","9139.0","11277.0","9630.0","8242.0","7233.0","6972.0","6949.0","6171.0","5391.0","4025.0","2284.0","1298.0"
"00NL","WREXHAM UA","121851.0","1545.0","6471.0","7834.0","8581.0","9798.0","9195.0","8256.0","7976.0","9239.0","7924.0","6643.0","6346.0","6465.0","6777.0","5970.0","5061.0","3846.0","2430.0","1494.0"
"00NN","POWYS UA","113406.0","1318.0","5268.0","6743.0","7045.0","8139.0","7666.0","7311.0","7224.0","8353.0","7303.0","6390.0","6395.0","6579.0","7009.0","6335.0","5588.0","4409.0","2720.0","1611.0"
"00NQ","CEREDIGION UA","62344.0","676.0","2684.0","3316.0","3027.0","5629.0","5958.0","3972.0","3572.0","4344.0","3788.0","3359.0","3254.0","3375.0","3802.0","3525.0","3170.0","2403.0","1487.0","1003.0"
"00NS","PEMBROKESHIRE UA","109579.0","1362.0","5674.0","7061.0","7401.0","7757.0","8042.0","7146.0","6942.0","8035.0","7139.0","6388.0","6367.0","6343.0","6505.0","5764.0","4790.0","3417.0","2161.0","1285.0"
"00NU","CARMARTHENSHIRE UA","163645.0","1952.0","7748.0","9483.0","10312.0","10969.0","10798.0","10057.0","9755.0","11410.0","10373.0","9321.0","9422.0","10016.0","11016.0","9950.0","8580.0","6363.0","3837.0","2283.0"
"00NX","SWANSEA UA","227186.0","2889.0","11341.0","13785.0","14273.0","18178.0","18353.0","15604.0","14071.0","16027.0","13788.0","12553.0","12669.0","12876.0","13369.0","11829.0","10261.0","7701.0","4721.0","2898.0"
"00NZ","NEATH PORT TALBOT UA","138697.0","1819.0","7015.0","8386.0","9153.0","9874.0","10100.0","9244.0","8566.0","9905.0","8639.0","7749.0","7673.0","8076.0","8865.0","7771.0","6556.0","4843.0","2848.0","1615.0"
"00PB","BRIDGEND UA","128688.0","1728.0","6568.0","7930.0","8924.0","9934.0","9968.0","9063.0","8385.0","9491.0","8301.0","7488.0","6964.0","6930.0","7444.0","6418.0","5458.0","4019.0","2387.0","1288.0"
"00PD","THE VALE OF GLAMORGAN UA","116637.0","1569.0","6213.0","7563.0","7880.0","8494.0","9348.0","8380.0","7916.0","8973.0","7559.0","6640.0","6150.0","6296.0","6510.0","5438.0","4587.0","3336.0","2193.0","1592.0"
"00PF","RHONDDA, CYNON, TAFF UA","231999.0","3183.0","12453.0","14706.0","16134.0","17522.0","18027.0","15893.0","14719.0","16995.0","14678.0","12855.0","12416.0","12629.0","14071.0","12089.0","9805.0","7215.0","4258.0","2351.0"
"00PH","MERTHYR TYDFIL UA","58501.0","895.0","3314.0","3541.0","3881.0","4391.0","4592.0","4201.0","3600.0","4018.0","3391.0","3278.0","3162.0","3231.0","3663.0","3119.0","2527.0","1876.0","1121.0","700.0"
"00PK","CAERPHILLY UA","168542.0","2425.0","9551.0","11212.0","12420.0","12725.0","13086.0","11959.0","11247.0","12954.0","11118.0","9669.0","9063.0","8958.0","9281.0","7763.0","6277.0","4642.0","2651.0","1541.0"
"00PL","BLAENAU GWENT UA","73348.0","975.0","3713.0","4307.0","5006.0","5727.0","5858.0","5013.0","4374.0","5100.0","4537.0","4050.0","3946.0","3971.0","4409.0","4025.0","3346.0","2579.0","1504.0","908.0"
"00PM","TORFAEN UA","89935.0","1253.0","4791.0","5843.0","6313.0","6803.0","7098.0","6347.0","6022.0","6684.0","5689.0","4965.0","4923.0","5051.0","5304.0","4479.0","3475.0","2491.0","1525.0","879.0"
"00PP","MONMOUTHSHIRE UA","78986.0","924.0","3672.0","4824.0","4991.0","6299.0","5630.0","5010.0","5154.0","6247.0","5614.0","4768.0","4473.0","4494.0","4603.0","3871.0","3261.0","2516.0","1595.0","1040.0"
"00PR","NEWPORT UA","133257.0","1986.0","7164.0","8088.0","8811.0","10773.0","11486.0","9791.0","8306.0","9233.0","8178.0","7579.0","7407.0","7656.0","7589.0","6234.0","5171.0","3876.0","2433.0","1496.0"
"00PT","CARDIFF UA","286441.0","4144.0","15160.0","17059.0","17397.0","24915.0","28015.0","22591.0","18796.0","19568.0","15685.0","14146.0","14346.0","15200.0","16007.0","13486.0","11654.0","8757.0","5754.0","3761.0"
"1.0","GREATER LONDON","6774202.0","96359.0","344563.0","378936.0","361190.0","497330.0","684438.0","591484.0","489455.0","494169.0","406168.0","360727.0","351367.0","356650.0","350443.0","295222.0","274238.0","217085.0","133929.0","90449.0"
"2.0","GREATER MANCHESTER","2554329.0","36454.0","137551.0","158369.0","171730.0","202403.0","219558.0","190384.0","166957.0","184219.0","156976.0","140140.0","133062.0","135389.0","138490.0","118104.0","105642.0","81009.0","48855.0","29037.0"
"3.0","MERSEYSIDE","1465080.0","20214.0","77024.0","89771.0","100159.0","117802.0","123061.0","107414.0","93365.0","98562.0","84293.0","80106.0","81675.0","84286.0","81690.0","69208.0","61890.0","47210.0","28867.0","18483.0"
"4.0","SOUTH YORKSHIRE","1294089.0","16684.0","63139.0","75019.0","85438.0","103942.0","109327.0","97033.0","84350.0","92052.0","80394.0","72151.0","69854.0","71227.0","73815.0","63611.0","55363.0","41450.0","24857.0","14383.0"
"5.0","TYNE & WEAR","1135510.0","15214.0","57357.0","67293.0","73323.0","88520.0","95395.0","85964.0","75027.0","78261.0","64921.0","61582.0","63138.0","66791.0","67615.0","56640.0","47675.0","35748.0","21927.0","13119.0"
"6.0","WEST MIDLANDS","2637829.0","37835.0","141719.0","164400.0","180757.0","218910.0","227868.0","193550.0","166452.0","178058.0","159557.0","145649.0","143026.0","148405.0","148190.0","125872.0","106273.0","78238.0","46379.0","26691.0"
"7.0","WEST YORKSHIRE","2044734.0","28490.0","109450.0","129237.0","139874.0","164858.0","172285.0","150337.0","135224.0","148113.0","123577.0","110825.0","107172.0","109010.0","109848.0","93062.0","83660.0","64307.0","40195.0","25210.0"
"9.0","BEDFORDSHIRE","349047.0","4944.0","19310.0","23665.0","24359.0","25629.0","29006.0","27961.0","25538.0","28996.0","24180.0","20155.0","18503.0","17363.0","16551.0","13456.0","11683.0","8777.0","5563.0","3408.0"
"11.0","BUCKINGHAMSHIRE","448877.0","5445.0","22375.0","28996.0","30934.0","36831.0","33509.0","31814.0","30751.0","37153.0","33008.0","28338.0","26340.0","24103.0","21900.0","17364.0","15390.0","12108.0","7667.0","4851.0"
"12.0","CAMBRIDGESHIRE","482719.0","6206.0","24786.0","30258.0","31096.0","39043.0","45125.0","37016.0","35005.0","38930.0","32033.0","25990.0","23712.0","23122.0","22915.0","19826.0","18459.0","14409.0","9125.0","5663.0"
"13.0","CHESHIRE","644041.0","7891.0","31419.0","38979.0","44241.0","48671.0","47993.0","44843.0","42382.0","50581.0","44824.0","39368.0","36698.0","37086.0","35313.0","29378.0","25645.0","19495.0","11977.0","7257.0"
"15.0","CORNWALL & ISLES OF SCILLY","449480.0","5205.0","20685.0","26328.0","29116.0","29439.0","30069.0","28614.0","27625.0","33848.0","29377.0","25301.0","24815.0","26060.0","27494.0","25211.0","23414.0","18315.0","11505.0","7059.0"
"16.0","CUMBRIA","483907.0","5679.0","22955.0","28348.0","31648.0","36075.0","35518.0","33887.0","31311.0","35788.0","30691.0","27816.0","27036.0","27912.0","28624.0","25139.0","21934.0","16762.0","10415.0","6369.0"
"17.0","DERBYSHIRE","699527.0","8279.0","33182.0","41384.0","47056.0","50674.0","51317.0","48878.0","46618.0","55049.0","48611.0","40765.0","38516.0","39406.0","40188.0","34901.0","29893.0","22766.0","13876.0","8168.0"
"18.0","DEVON","624531.0","6824.0","26865.0","33961.0","37579.0","46797.0","43402.0","38532.0","37234.0","43763.0","39364.0","33338.0","33059.0","34966.0","38301.0","36007.0","34920.0","28507.0","18488.0","12624.0"
"19.0","DORSET","354891.0","3742.0","15233.0","19758.0","20109.0","26361.0","23180.0","22684.0","21377.0","25214.0","21735.0","18489.0","18137.0","19703.0","22475.0","22029.0","21253.0","16744.0","10061.0","6607.0"
"20.0","DURHAM","499841.0","6174.0","24695.0","30470.0","33878.0","38764.0","39926.0","35057.0","32857.0","37103.0","31666.0","28995.0","28113.0","28897.0","29075.0","24157.0","20435.0","15519.0","8927.0","5133.0"
"21.0","EAST SUSSEX","450786.0","4534.0","19418.0","24246.0","24597.0","31824.0","28091.0","25757.0","25714.0","30869.0","26664.0","22797.0","22273.0","23572.0","27002.0","28701.0","29717.0","25358.0","17333.0","12319.0"
"22.0","ESSEX","1231897.0","15108.0","61735.0","77490.0","85825.0","91955.0","94528.0","89155.0","84332.0","99035.0","84300.0","70623.0","66763.0","65596.0","64242.0","56029.0","49750.0","37571.0","23325.0","14535.0"
"23.0","GLOUCESTERSHIRE","518377.0","6274.0","25024.0","30744.0","33281.0","41026.0","40376.0","36214.0","34085.0","38779.0","34075.0","29151.0","27430.0","28382.0","29426.0","25495.0","22760.0","17604.0","11109.0","7142.0"
"24.0","HAMPSHIRE","1143241.0","14457.0","58455.0","72109.0","76502.0","91213.0","94566.0","87580.0","79788.0","91601.0","77554.0","65170.0","60465.0","58159.0","56159.0","48278.0","42944.0","33341.0","21506.0","13394.0"
"26.0","HERTFORDSHIRE","984086.0","12195.0","48525.0","61239.0","65201.0","78115.0","77093.0","73998.0","68406.0","77151.0","65923.0","56897.0","56401.0","55712.0","52567.0","42703.0","36822.0","27578.0","16598.0","10962.0"
"29.0","KENT","1259655.0","15444.0","59870.0","76264.0","82929.0","100349.0","92800.0","85367.0","81015.0","94998.0","82777.0","70900.0","67070.0","67426.0","68836.0","62332.0","57054.0","45570.0","29495.0","19159.0"
"30.0","LANCASHIRE","1094647.0","14128.0","56266.0","67796.0","75190.0","82425.0","82561.0","74633.0","69983.0","81217.0","69783.0","61289.0","58593.0","59908.0","61493.0","52747.0","48855.0","39031.0","24615.0","14134.0"
"31.0","LEICESTERSHIRE","551531.0","6702.0","27415.0","34925.0","38810.0","41122.0","42370.0","40126.0","38527.0","45936.0","38971.0","32536.0","30453.0","29816.0","28237.0","23387.0","20853.0","15802.0","9717.0","5826.0"
"32.0","LINCOLNSHIRE","564082.0","6598.0","26487.0","33745.0","37575.0","39576.0","41349.0","38193.0","36293.0","43088.0","37743.0","32490.0","30998.0","32000.0","33615.0","29856.0","26193.0","19416.0","11708.0","7159.0"
"33.0","NORFOLK","727510.0","8313.0","33478.0","42112.0","46430.0","53103.0","53566.0","48346.0","45684.0","54242.0","47195.0","40543.0","38826.0","40195.0","42552.0","39115.0","36534.0","28633.0","17493.0","11150.0"
"34.0","NORTHAMPTONSHIRE","554239.0","7422.0","29816.0","37159.0","39382.0","43045.0","44047.0","41200.0","38870.0","45223.0","37588.0","30105.0","27302.0","27161.0","27367.0","23946.0","21261.0","16315.0","10408.0","6622.0"
"35.0","NORTHUMBERLAND","300820.0","3535.0","14747.0","18934.0","20566.0","20106.0","21232.0","20998.0","20395.0","23539.0","19650.0","17264.0","16930.0","17169.0","17759.0","14995.0","13233.0","10099.0","6070.0","3599.0"
"36.0","NORTH YORKSHIRE","521290.0","5801.0","23404.0","29521.0","31518.0","40980.0","38548.0","35107.0","32899.0","39512.0","34038.0","30233.0","28940.0","29270.0","29213.0","26072.0","24598.0","19928.0","13098.0","8610.0"
"37.0","NOTTINGHAMSHIRE","724223.0","8755.0","35242.0","44182.0","50226.0","53375.0","56630.0","53100.0","49359.0","56930.0","49582.0","42333.0","40095.0","40023.0","39908.0","33334.0","28409.0","21632.0","13152.0","7956.0"
