"Code","Name"," ALL AGES","0.0","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85+"
"","UNITED KINGDOM","56409327.0","712754.0","2877949.0","3350558.0","4035188.0","4631823.0","4613268.0","3974051.0","3795440.0","4090098.0","3328735.0","3148905.0","3071182.0","3105656.0","3275948.0","2447417.0","2406743.0","1802040.0","1082186.0","659386.0"
"","GREAT BRITAIN","54852010.0","685922.0","2770160.0","3223748.0","3897272.0","4483994.0","4482801.0","3865210.0","3697925.0","3993387.0","3241558.0","3070427.0","2996296.0","3032273.0","3203278.0","2388372.0","2352274.0","1763347.0","1059552.0","644214.0"
"","ENGLAND & WALES","49713130.0","622253.0","2506287.0","2913087.0","3516630.0","4039958.0","4045053.0","3488021.0","3356746.0","3643887.0","2944198.0","2780860.0","2709219.0","2747917.0","2916414.0","2171772.0","2142186.0","1608345.0","968355.0","591942.0"
"","ENGLAND","46912444.0","587433.0","2363262.0","2746596.0","3314688.0","3815224.0","3823033.0","3308922.0","3175365.0","3446260.0","2778478.0","2625628.0","2555538.0","2587017.0","2743842.0","2037766.0","2016428.0","1514951.0","912823.0","559190.0"
"","WALES","2800686.0","34820.0","143025.0","166491.0","201942.0","224734.0","222020.0","179099.0","181381.0","197627.0","165720.0","155232.0","153681.0","160900.0","172572.0","134006.0","125758.0","93394.0","55532.0","32752.0"
"","SCOTLAND","5138880.0","63669.0","263873.0","310661.0","380642.0","444036.0","437748.0","377189.0","341179.0","349500.0","297360.0","289567.0","287077.0","284356.0","286864.0","216600.0","210088.0","155002.0","91197.0","52272.0"
"","NORTHERN IRELAND","1557317.0","26832.0","107789.0","126810.0","137916.0","147829.0","130467.0","108841.0","97515.0","96711.0","87177.0","78478.0","74886.0","73383.0","72670.0","59045.0","54469.0","38693.0","22634.0","15172.0"
"A","NORTH EAST","2609362.0","33143.0","135142.0","157810.0","190591.0","209878.0","212439.0","183614.0","174862.0","182974.0","149388.0","148438.0","148990.0","153480.0","160993.0","112566.0","106278.0","77954.0","45644.0","25178.0"
"B","NORTH WEST","6860934.0","88993.0","353635.0","413835.0","509304.0","561055.0","549908.0","469052.0","450071.0","488080.0","401208.0","385564.0","377075.0","384145.0","405878.0","299204.0","296106.0","221146.0","131226.0","75449.0"
"D","YORKSHIRE AND THE HUMBER","4894854.0","61942.0","246552.0","291504.0","361836.0","406105.0","398258.0","338118.0","323731.0","349040.0","284325.0","273871.0","266793.0","272281.0","289498.0","214031.0","210447.0","157135.0","94183.0","55204.0"
"E","EAST MIDLANDS","3866784.0","47731.0","196686.0","235087.0","285505.0","313686.0","306562.0","267297.0","263700.0","293495.0","234928.0","217298.0","209962.0","213461.0","225862.0","164805.0","160208.0","118425.0","70344.0","41742.0"
"F","WEST MIDLANDS","5174068.0","66621.0","268001.0","316239.0","391920.0","432129.0","413386.0","357299.0","342402.0","381517.0","316071.0","296978.0","288202.0","291405.0","305650.0","218095.0","205238.0","148589.0","86032.0","48294.0"
"G","EASTERN","4926795.0","60659.0","253838.0","303691.0","357792.0","392095.0","385125.0","340549.0","342973.0","382504.0","302387.0","279172.0","268357.0","265730.0","278922.0","208702.0","204917.0","151666.0","90949.0","56767.0"
"H","LONDON","6754717.0","90662.0","337745.0","353176.0","410608.0","519924.0","628363.0","554814.0","492210.0","488847.0","385829.0","367676.0","363163.0","370257.0","386986.0","283717.0","286457.0","217522.0","131766.0","84995.0"
"J","SOUTH EAST","7360814.0","87124.0","363061.0","427166.0","506453.0","619570.0","588197.0","506214.0","498606.0","557525.0","445103.0","412469.0","393639.0","388991.0","414574.0","317865.0","323200.0","251210.0","156753.0","103094.0"
"K","SOUTH WEST","4464116.0","50558.0","208602.0","248088.0","300679.0","360782.0","340795.0","291965.0","286810.0","322278.0","259239.0","244162.0","239357.0","247267.0","275479.0","218781.0","223577.0","171304.0","105926.0","68467.0"
"W","WALES","2800686.0","34820.0","143025.0","166491.0","201942.0","224734.0","222020.0","179099.0","181381.0","197627.0","165720.0","155232.0","153681.0","160900.0","172572.0","134006.0","125758.0","93394.0","55532.0","32752.0"
"00EB","HARTLEPOOL UA","92670.0","1282.0","4951.0","5837.0","7132.0","7784.0","7631.0","6482.0","6092.0","6199.0","5223.0","5483.0","5466.0","5481.0","5556.0","3704.0","3434.0","2574.0","1560.0","799.0"
"00EC","MIDDLESBROUGH UA","147538.0","2321.0","8836.0","9890.0","11654.0","13417.0","13213.0","11014.0","9745.0","9495.0","7780.0","7918.0","8061.0","8362.0","8550.0","5528.0","4960.0","3594.0","2118.0","1082.0"
"00EE","REDCAR & CLEVELAND UA","149485.0","2024.0","8142.0","9851.0","12300.0","12644.0","12063.0","10219.0","9938.0","11100.0","9356.0","8807.0","8270.0","8202.0","8427.0","5893.0","5258.0","3666.0","2138.0","1187.0"
"00EF","STOCKTON-ON-TEES UA","173779.0","2551.0","10251.0","11741.0","13482.0","13710.0","14707.0","13560.0","12653.0","12892.0","10195.0","9948.0","9856.0","9736.0","9461.0","6102.0","5552.0","3879.0","2265.0","1238.0"
"00EH","DARLINGTON UA","100051.0","1256.0","5104.0","6004.0","7060.0","7511.0","7586.0","6944.0","6854.0","7187.0","5853.0","5690.0","5582.0","5826.0","6269.0","4537.0","4370.0","3310.0","1934.0","1174.0"
"00ET","HALTON UA","123544.0","1840.0","7659.0","9211.0","10546.0","10314.0","10005.0","9272.0","9246.0","9310.0","7012.0","6501.0","6293.0","6174.0","6446.0","4521.0","4136.0","2818.0","1511.0","729.0"
"00EU","WARRINGTON UA","174616.0","2238.0","9432.0","11106.0","13341.0","14282.0","14170.0","12414.0","11956.0","13424.0","11310.0","10268.0","9401.0","9142.0","9560.0","6986.0","6602.0","4735.0","2721.0","1528.0"
"00EX","BLACKBURN WITH DARWEN UA","142666.0","2206.0","9011.0","10054.0","11660.0","11528.0","11375.0","10337.0","9387.0","9528.0","7551.0","7401.0","7113.0","7320.0","7630.0","5708.0","5976.0","4602.0","2731.0","1548.0"
"00EY","BLACKPOOL UA","148141.0","1452.0","5758.0","6677.0","8837.0","10520.0","10672.0","8705.0","8209.0","9586.0","8432.0","8441.0","8617.0","9368.0","10569.0","8658.0","9156.0","7181.0","4538.0","2765.0"
"00FA","KINGSTON UPON HULL, CITY OF UA","270277.0","3762.0","14290.0","16746.0","20807.0","24747.0","25108.0","19910.0","17714.0","17173.0","13426.0","13836.0","14171.0","14751.0","15639.0","11495.0","11105.0","8093.0","4758.0","2746.0"
"00FB","EAST RIDING OF YORKSHIRE UA","273048.0","2916.0","12482.0","16282.0","20157.0","20424.0","18121.0","16107.0","18029.0","21006.0","17568.0","16740.0","16065.0","15809.0","16519.0","12927.0","12924.0","9630.0","5790.0","3552.0"
"00FC","NORTH EAST LINCOLNSHIRE UA","161361.0","2229.0","8591.0","10069.0","12858.0","13618.0","13041.0","11263.0","10571.0","11280.0","9366.0","9265.0","8863.0","8796.0","9307.0","6795.0","6567.0","4677.0","2632.0","1573.0"
"00FD","NORTH LINCOLNSHIRE UA","149851.0","1966.0","7769.0","9557.0","11810.0","11989.0","11413.0","10110.0","10130.0","11450.0","9292.0","8842.0","8502.0","8583.0","8850.0","6213.0","5677.0","4073.0","2321.0","1304.0"
"00FF","YORK UA","168616.0","1940.0","7797.0","8876.0","11190.0","15137.0","14470.0","12045.0","11293.0","12103.0","9730.0","9361.0","9072.0","9260.0","10029.0","7519.0","7623.0","5757.0","3380.0","2034.0"
"00FK","DERBY UA","216084.0","2993.0","11679.0","13396.0","16394.0","17902.0","17780.0","14977.0","13494.0","14354.0","11906.0","11822.0","11964.0","12577.0","13202.0","9370.0","9169.0","6789.0","3978.0","2338.0"
"00FN","LEICESTER UA","282800.0","4519.0","16857.0","17242.0","20666.0","25331.0","26766.0","22499.0","18903.0","17019.0","13615.0","13580.0","13980.0","14848.0","15711.0","11309.0","11448.0","9160.0","5794.0","3553.0"
"00FP","RUTLAND UA","32894.0","386.0","1529.0","1834.0","2163.0","4048.0","2616.0","2239.0","2269.0","2598.0","2162.0","1941.0","1731.0","1584.0","1607.0","1198.0","1170.0","863.0","554.0","402.0"
"00FY","NOTTINGHAM UA","280437.0","3866.0","13583.0","15114.0","20035.0","27752.0","29763.0","20882.0","16919.0","16332.0","13625.0","14020.0","14677.0","15814.0","16776.0","12092.0","12094.0","8814.0","5171.0","3108.0"
"00GA","HEREFORDSHIRE UA","151473.0","1702.0","7045.0","8548.0","10740.0","12168.0","10870.0","9849.0","9790.0","11114.0","9024.0","8587.0","8432.0","8744.0","9437.0","7281.0","7249.0","5422.0","3388.0","2083.0"
"00GF","TELFORD AND WREKIN UA","129284.0","1863.0","7653.0","9272.0","11134.0","11344.0","10479.0","9387.0","9580.0","10534.0","8407.0","7216.0","6289.0","5906.0","5956.0","4433.0","4246.0","3023.0","1667.0","895.0"
"00GL","STOKE-ON-TRENT UA","250091.0","3150.0","12875.0","14569.0","18127.0","19260.0","19923.0","17853.0","16570.0","17255.0","13901.0","13479.0","14085.0","15470.0","16494.0","11664.0","10936.0","7845.0","4370.0","2265.0"
"00HA","BATH & NORTH EAST SOMERSET UA","161890.0","1731.0","6817.0","8228.0","10466.0","14534.0","13368.0","10686.0","10166.0","11208.0","9256.0","8973.0","9096.0","9490.0","10277.0","7764.0","7630.0","5860.0","3687.0","2653.0"
"00HB","BRISTOL, CITY OF UA","401323.0","4881.0","19187.0","20600.0","24592.0","35125.0","39604.0","31231.0","27023.0","26768.0","21120.0","20102.0","20427.0","21913.0","24348.0","18221.0","18043.0","13759.0","8676.0","5703.0"
"00HC","NORTH SOMERSET UA","168410.0","1855.0","7971.0","9834.0","12230.0","12847.0","11128.0","9876.0","10935.0","13031.0","10594.0","9678.0","8941.0","9006.0","10381.0","8226.0","8353.0","6603.0","4162.0","2759.0"
"00HD","SOUTH GLOUCESTERSHIRE UA","208087.0","2558.0","10685.0","13267.0","16298.0","17059.0","16118.0","14848.0","14995.0","17362.0","14261.0","13136.0","12008.0","11040.0","10632.0","7295.0","6858.0","4945.0","2909.0","1813.0"
"00HG","PLYMOUTH UA","256241.0","3381.0","13176.0","14775.0","17517.0","22591.0","25354.0","20132.0","17368.0","18530.0","14146.0","13176.0","12731.0","12715.0","14085.0","10703.0","10484.0","7875.0","4610.0","2892.0"
"00HH","TORBAY UA","115666.0","1170.0","4489.0","5486.0","6940.0","7785.0","7152.0","6135.0","6411.0","7539.0","6312.0","6258.0","6128.0","6405.0","7933.0","7293.0","8152.0","6829.0","4453.0","2796.0"
"00HN","BOURNEMOUTH UA","148555.0","1311.0","5326.0","6167.0","8273.0","11074.0","10484.0","8755.0","8028.0","8601.0","7293.0","7576.0","8023.0","8898.0","10403.0","9106.0","10315.0","8689.0","5917.0","4316.0"
"00HP","POOLE UA","123048.0","1438.0","5414.0","6688.0","8082.0","8881.0","8974.0","7610.0","7627.0","8808.0","7124.0","6792.0","6786.0","6853.0","7744.0","6450.0","6800.0","5393.0","3410.0","2174.0"
"00HX","SWINDON UA","156633.0","2167.0","8481.0","9811.0","11653.0","12567.0","14229.0","12824.0","11181.0","11202.0","9123.0","8734.0","8460.0","8626.0","8583.0","5722.0","5294.0","3955.0","2509.0","1512.0"
"00JA","PETERBOROUGH UA","140893.0","1956.0","8752.0","9835.0","10818.0","11654.0","12117.0","11036.0","10167.0","10273.0","7923.0","7629.0","7508.0","7231.0","7258.0","5213.0","4868.0","3483.0","2022.0","1150.0"
"00KA","LUTON UA","165610.0","2768.0","10506.0","11117.0","12627.0","14066.0","15064.0","13448.0","11491.0","11619.0","9701.0","9528.0","8832.0","8250.0","7794.0","5624.0","5644.0","3965.0","2318.0","1248.0"
"00KF","SOUTHEND UA","155485.0","1817.0","7110.0","8240.0","9786.0","10340.0","10952.0","9629.0","9625.0","10536.0","8247.0","7660.0","8037.0","8843.0","10593.0","9032.0","9464.0","7399.0","4805.0","3370.0"
"00KG","THURROCK UA","124532.0","1733.0","6789.0","8338.0","9768.0","9950.0","9855.0","9044.0","9208.0","9967.0","7383.0","6632.0","6638.0","7417.0","7614.0","4740.0","4065.0","2789.0","1664.0","938.0"
"00LC","MEDWAY UA","239196.0","3619.0","14467.0","16345.0","18089.0","18579.0","20996.0","19463.0","18481.0","19201.0","14406.0","12964.0","11713.0","11161.0","11916.0","8711.0","8124.0","5673.0","3322.0","1966.0"
"00MA","BRACKNELL FOREST UA","86279.0","1330.0","5380.0","5930.0","6251.0","7562.0","7743.0","7497.0","7069.0","7318.0","5505.0","4728.0","4287.0","3972.0","3715.0","2462.0","2236.0","1691.0","1019.0","584.0"
"00MB","WEST BERKSHIRE UA","126537.0","1664.0","6843.0","8229.0","9487.0","11699.0","9940.0","9264.0","9652.0","10673.0","8291.0","7177.0","6546.0","6155.0","6182.0","4315.0","4249.0","3116.0","1829.0","1226.0"
"00MC","READING UA","137724.0","1968.0","6977.0","7410.0","9008.0","13049.0","14993.0","11996.0","9734.0","9318.0","7433.0","7091.0","6754.0","6744.0","6991.0","5185.0","5223.0","3951.0","2402.0","1497.0"
"00MD","SLOUGH UA","102398.0","1659.0","6405.0","6633.0","7236.0","8147.0","9394.0","9028.0","7695.0","6896.0","5457.0","5203.0","5412.0","5593.0","5736.0","3873.0","3466.0","2398.0","1320.0","847.0"
"00ME","WINDSOR AND MAIDENHEAD UA","137242.0","1518.0","6679.0","7710.0","9057.0","13032.0","10363.0","9375.0","9653.0","11032.0","9081.0","8509.0","8108.0","7727.0","7508.0","5263.0","5061.0","3703.0","2328.0","1535.0"
"00MF","WOKINGHAM UA","126864.0","1553.0","6737.0","8438.0","9919.0","11774.0","11244.0","9380.0","9401.0","11472.0","9262.0","8041.0","6879.0","5778.0","5221.0","3503.0","3234.0","2457.0","1523.0","1048.0"
"00MG","MILTON KEYNES UA","143008.0","2472.0","10997.0","12002.0","11746.0","10525.0","12338.0","12978.0","12789.0","12372.0","8691.0","6846.0","5605.0","5374.0","5411.0","3949.0","3744.0","2657.0","1510.0","1002.0"
"00ML","BRIGHTON AND HOVE UA","237336.0","2503.0","9274.0","9881.0","12172.0","18789.0","20622.0","16682.0","15172.0","15515.0","12360.0","11829.0","11912.0","12935.0","14979.0","12754.0","14356.0","11995.0","7990.0","5616.0"
"00MR","PORTSMOUTH UA","189280.0","2435.0","8515.0","8728.0","10538.0","16728.0","21373.0","15929.0","12542.0","12765.0","9742.0","9003.0","8789.0","9375.0","11136.0","8715.0","8779.0","6849.0","4306.0","3033.0"
"00MS","SOUTHAMPTON UA","206148.0","2565.0","10278.0","11621.0","14105.0","18012.0","19836.0","15122.0","13648.0","14143.0","11105.0","10570.0","10671.0","11195.0","12284.0","9036.0","8774.0","6514.0","4046.0","2623.0"
"00MW","ISLE OF WIGHT UA","120039.0","1189.0","4974.0","6279.0","7934.0","8534.0","7313.0","6495.0","6882.0","8260.0","6791.0","6493.0","6376.0","6841.0","8466.0","7378.0","7831.0","6019.0","3669.0","2315.0"
"00NA","ISLE OF ANGLESEY UA","68301.0","880.0","3677.0","4558.0","5469.0","5369.0","5046.0","4351.0","4488.0","4907.0","4127.0","3726.0","3575.0","3590.0","3905.0","3167.0","3031.0","2266.0","1379.0","790.0"
"00NC","GWYNEDD UA","111902.0","1248.0","5216.0","6334.0","7746.0","9063.0","9315.0","6785.0","6502.0","7233.0","6287.0","6063.0","6164.0","6481.0","6983.0","5743.0","5790.0","4495.0","2777.0","1677.0"
"00NE","CONWY UA","99950.0","1028.0","4210.0","5016.0","6109.0","7781.0","6557.0","5099.0","5425.0","6160.0","5356.0","5324.0","5523.0","5822.0","6611.0","6040.0","6530.0","5565.0","3570.0","2224.0"
"00NG","DENBIGHSHIRE UA","85392.0","927.0","3649.0","4441.0","5779.0","6687.0","5935.0","4769.0","4984.0","5561.0","4768.0","4563.0","4525.0","4807.0","5434.0","4961.0","5262.0","4154.0","2572.0","1614.0"
"00NJ","FLINTSHIRE UA","138386.0","1668.0","7482.0","9144.0","11219.0","11414.0","10733.0","8961.0","9881.0","11110.0","9130.0","7875.0","7186.0","7001.0","7263.0","5783.0","5440.0","3826.0","2096.0","1174.0"
"00NL","WREXHAM UA","121674.0","1542.0","6498.0","7699.0","9388.0","9954.0","9265.0","7856.0","8279.0","9047.0","7371.0","6539.0","6468.0","6657.0","7096.0","5544.0","5077.0","3768.0","2316.0","1310.0"
"00NN","POWYS UA","111983.0","1192.0","5393.0","6419.0","7615.0","8519.0","7878.0","6879.0","7217.0","8085.0","6728.0","6301.0","6364.0","6591.0","7205.0","5802.0","5600.0","4239.0","2491.0","1465.0"
"00NQ","CEREDIGION UA","60886.0","606.0","2605.0","2978.0","3488.0","5685.0","5997.0","3643.0","3584.0","4077.0","3457.0","3198.0","3160.0","3354.0","3947.0","3301.0","3163.0","2318.0","1430.0","895.0"
"00NS","PEMBROKESHIRE UA","108087.0","1333.0","5792.0","6716.0","7895.0","8225.0","7974.0","6546.0","7028.0","7807.0","6692.0","6384.0","6311.0","6240.0","6670.0","5206.0","4734.0","3362.0","1967.0","1205.0"
"00NU","CARMARTHENSHIRE UA","164012.0","1809.0","7908.0","9113.0","10968.0","11575.0","11249.0","9588.0","9965.0","11274.0","9697.0","9359.0","9657.0","10496.0","11699.0","9252.0","8565.0","6160.0","3610.0","2068.0"
"00NX","SWANSEA UA","226939.0","2699.0","11509.0","13250.0","15814.0","18254.0","18596.0","14609.0","14580.0","15647.0","13188.0","12728.0","12862.0","13252.0","14086.0","10971.0","10281.0","7561.0","4454.0","2598.0"
"00NZ","NEATH PORT TALBOT UA","138981.0","1712.0","7043.0","8213.0","9827.0","10478.0","10219.0","8418.0","8812.0","9798.0","8287.0","7757.0","7856.0","8542.0","9399.0","7151.0","6628.0","4768.0","2663.0","1410.0"
"00PB","BRIDGEND UA","126752.0","1561.0","6521.0","7770.0","9643.0","10084.0","9718.0","8261.0","8428.0","9224.0","7891.0","7319.0","6918.0","7194.0","7687.0","5886.0","5371.0","3895.0","2205.0","1176.0"
"00PD","THE VALE OF GLAMORGAN UA","114719.0","1479.0","6249.0","7190.0","8265.0","8952.0","9608.0","7725.0","7904.0","8606.0","7110.0","6457.0","6198.0","6394.0","6516.0","4881.0","4382.0","3243.0","2066.0","1494.0"
"00PF","RHONDDA, CYNON, TAFF UA","233683.0","3161.0","12508.0","14605.0","17444.0","18257.0","18029.0","14948.0","15525.0","16906.0","13954.0","12883.0","12488.0","13596.0","14936.0","11071.0","9948.0","7228.0","4069.0","2127.0"
"00PH","MERTHYR TYDFIL UA","59006.0","878.0","3091.0","3400.0","4284.0","4743.0","4725.0","3936.0","3701.0","3879.0","3342.0","3289.0","3226.0","3479.0","3920.0","2880.0","2594.0","1900.0","1099.0","640.0"
"00PK","CAERPHILLY UA","169223.0","2394.0","9566.0","11060.0","13332.0","13417.0","13068.0","11349.0","11869.0","12867.0","10555.0","9640.0","9089.0","9334.0","9689.0","7100.0","6385.0","4553.0","2532.0","1424.0"
"00PL","BLAENAU GWENT UA","74314.0","897.0","3696.0","4352.0","5522.0","6042.0","5903.0","4711.0","4578.0","5114.0","4339.0","4061.0","4022.0","4253.0","4788.0","3723.0","3439.0","2576.0","1477.0","821.0"
"00PM","TORFAEN UA","90252.0","1179.0","4901.0","5740.0","6849.0","7132.0","7171.0","6069.0","6191.0","6598.0","5395.0","5020.0","5060.0","5311.0","5613.0","3962.0","3400.0","2430.0","1449.0","782.0"
"00PP","MONMOUTHSHIRE UA","77605.0","841.0","3747.0","4486.0","5579.0","6682.0","5539.0","4532.0","5199.0","6031.0","5150.0","4616.0","4461.0","4549.0","4684.0","3449.0","3222.0","2416.0","1462.0","960.0"
"00PR","NEWPORT UA","130849.0","1808.0","6807.0","7677.0","9720.0","11197.0","11135.0","8768.0","8211.0","8934.0","7798.0","7555.0","7549.0","7796.0","7758.0","5554.0","5131.0","3836.0","2243.0","1372.0"
"00PT","CARDIFF UA","287790.0","3978.0","14957.0","16330.0","19987.0","25224.0","28360.0","21296.0","19030.0","18762.0","15098.0","14575.0","15019.0","16161.0","16683.0","12579.0","11785.0","8835.0","5605.0","3526.0"
"1.0","GREATER LONDON","6754717.0","90662.0","337745.0","353176.0","410608.0","519924.0","628363.0","554814.0","492210.0","488847.0","385829.0","367676.0","363163.0","370257.0","386986.0","283717.0","286457.0","217522.0","131766.0","84995.0"
"2.0","GREATER MANCHESTER","2572674.0","34777.0","135518.0","155396.0","190762.0","212650.0","214987.0","181638.0","171321.0","183510.0","149451.0","141348.0","136483.0","140887.0","150530.0","110327.0","108864.0","80574.0","47232.0","26419.0"
"3.0","MERSEYSIDE","1488636.0","19435.0","76616.0","88987.0","111180.0","126969.0","125324.0","103525.0","94428.0","97899.0","81904.0","83594.0","85112.0","85659.0","88296.0","64548.0","63177.0","47033.0","27929.0","17021.0"
"4.0","SOUTH YORKSHIRE","1303350.0","15980.0","62944.0","74987.0","96190.0","107622.0","108653.0","92396.0","85356.0","92378.0","76350.0","73186.0","71440.0","73895.0","80216.0","58301.0","55947.0","40756.0","23706.0","13047.0"
"5.0","TYNE & WEAR","1142910.0","14177.0","57380.0","65933.0","80818.0","92117.0","96048.0","81684.0","75156.0","76408.0","62745.0","63944.0","66044.0","68890.0","73014.0","51313.0","48416.0","35641.0","21216.0","11966.0"
"6.0","WEST MIDLANDS","2653714.0","36047.0","139737.0","161205.0","202569.0","226746.0","223341.0","184883.0","167115.0","180955.0","153380.0","149307.0","148999.0","152685.0","161762.0","114522.0","106192.0","76430.0","43798.0","24041.0"
"7.0","WEST YORKSHIRE","2050853.0","27700.0","109262.0","126786.0","154367.0","169426.0","168392.0","143082.0","137541.0","145330.0","117026.0","112658.0","109792.0","112308.0","118217.0","86609.0","85449.0","64426.0","39325.0","23157.0"
"9.0","BEDFORDSHIRE","346819.0","4650.0","19928.0","23112.0","25929.0","27419.0","28302.0","26222.0","26243.0","28784.0","22361.0","20183.0","18486.0","17487.0","17407.0","12109.0","11495.0","8442.0","5116.0","3144.0"
"11.0","BUCKINGHAMSHIRE","446318.0","5182.0","22814.0","27949.0","33640.0","38138.0","33759.0","29696.0","31020.0","37101.0","30616.0","28504.0","26164.0","24070.0","23214.0","15876.0","15410.0","11639.0","6980.0","4546.0"
"12.0","CAMBRIDGESHIRE","464899.0","5714.0","23729.0","28363.0","32699.0","38916.0","42693.0","33978.0","33787.0","37304.0","28686.0","25185.0","23223.0","22722.0","23888.0","17997.0","18456.0","13929.0","8446.0","5184.0"
"13.0","CHESHIRE","639197.0","7584.0","31087.0","38278.0","48101.0","51395.0","47133.0","41443.0","42706.0","50130.0","41922.0","39078.0","37319.0","36845.0","37207.0","26520.0","25669.0","18879.0","11287.0","6614.0"
"15.0","CORNWALL & ISLES OF SCILLY","439700.0","4988.0","20508.0","25219.0","29900.0","30601.0","29731.0","26485.0","27618.0","32752.0","26160.0","24999.0","24783.0","25607.0","28689.0","23214.0","23628.0","17703.0","10709.0","6406.0"
