"Code","Name"," ALL AGES","0.0","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85+"
"","UNITED KINGDOM","27488765.0","379543.0","1465944.0","1741530.0","1986042.0","2310021.0","2381773.0","2060111.0","1896509.0","2072369.0","1718870.0","1586007.0","1515167.0","1507857.0","1496346.0","1152383.0","1017976.0","689424.0","352424.0","158469.0"
"","GREAT BRITAIN","26723860.0","365380.0","1411344.0","1675722.0","1917214.0","2235613.0","2313459.0","2003104.0","1846750.0","2023653.0","1674542.0","1547181.0","1479292.0","1473262.0","1463010.0","1125607.0","995170.0","674350.0","344869.0","154338.0"
"","ENGLAND & WALES","24254346.0","332006.0","1278310.0","1516370.0","1732372.0","2016435.0","2088744.0","1808225.0","1675840.0","1845120.0","1526544.0","1405687.0","1341638.0","1338577.0","1334393.0","1028194.0","909672.0","617261.0","316708.0","142250.0"
"","ENGLAND","22896335.0","313487.0","1206191.0","1429198.0","1632444.0","1905522.0","1976906.0","1715397.0","1586437.0","1744773.0","1440857.0","1327034.0","1265413.0","1260727.0","1254648.0","965578.0","856415.0","582157.0","298836.0","134315.0"
"","WALES","1358011.0","18519.0","72119.0","87172.0","99928.0","110913.0","111838.0","92828.0","89403.0","100347.0","85687.0","78653.0","76225.0","77850.0","79745.0","62616.0","53257.0","35104.0","17872.0","7935.0"
"","SCOTLAND","2469514.0","33374.0","133034.0","159352.0","184842.0","219178.0","224715.0","194879.0","170910.0","178533.0","147998.0","141494.0","137654.0","134685.0","128617.0","97413.0","85498.0","57089.0","28161.0","12088.0"
"","NORTHERN IRELAND","764905.0","14163.0","54600.0","65808.0","68828.0","74408.0","68314.0","57007.0","49759.0","48716.0","44328.0","38826.0","35875.0","34595.0","33336.0","26776.0","22806.0","15074.0","7555.0","4131.0"
"A","NORTH EAST","1264368.0","17433.0","68355.0","81712.0","94504.0","102107.0","106565.0","94070.0","87212.0","93261.0","76329.0","73896.0","72841.0","74613.0","74136.0","53786.0","44558.0","28802.0","14244.0","5944.0"
"B","NORTH WEST","3311607.0","47574.0","180249.0","213872.0","251757.0","275427.0","278841.0","240794.0","223724.0","246959.0","206410.0","194387.0","185922.0","185934.0","183482.0","138506.0","121080.0","80398.0","39560.0","16731.0"
"D","YORKSHIRE AND THE HUMBER","2379028.0","32360.0","125992.0","150242.0","178338.0","202159.0","203226.0","174590.0","161726.0","177369.0","146900.0","137629.0","131181.0","132245.0","133149.0","101299.0","88610.0","59152.0","29877.0","12984.0"
"E","EAST MIDLANDS","1908740.0","25566.0","100084.0","121759.0","141401.0","157430.0","158156.0","138092.0","131461.0","149049.0","123803.0","111409.0","105195.0","105783.0","106136.0","80904.0","70108.0","47386.0","24256.0","10762.0"
"F","WEST MIDLANDS","2546842.0","35885.0","136706.0","163465.0","193503.0","216007.0","212245.0","184619.0","171844.0","192558.0","164854.0","152033.0","144450.0","144666.0","141824.0","105820.0","88989.0","57829.0","28265.0","11280.0"
"G","EASTERN","2435771.0","32117.0","129273.0","157288.0","177776.0","197566.0","202650.0","178633.0","171026.0","193648.0","158292.0","142135.0","134245.0","131341.0","129284.0","101710.0","90643.0","61687.0","31922.0","14535.0"
"H","LONDON","3259881.0","48786.0","173049.0","186469.0","198594.0","250330.0","324876.0","283124.0","244814.0","245987.0","196350.0","183631.0","177882.0","178500.0","176124.0","130858.0","118787.0","81749.0","41372.0","18599.0"
"J","SOUTH EAST","3612370.0","46601.0","185615.0","224162.0","247731.0","319939.0","311785.0","268793.0","251318.0","282846.0","232168.0","208522.0","195496.0","188865.0","186667.0","149457.0","137333.0","97344.0","52372.0","25356.0"
"K","SOUTH WEST","2177728.0","27165.0","106868.0","130229.0","148840.0","184557.0","178562.0","152682.0","143312.0","163096.0","135751.0","123392.0","118201.0","118780.0","123846.0","103238.0","96307.0","67810.0","36968.0","18124.0"
"W","WALES","1358011.0","18519.0","72119.0","87172.0","99928.0","110913.0","111838.0","92828.0","89403.0","100347.0","85687.0","78653.0","76225.0","77850.0","79745.0","62616.0","53257.0","35104.0","17872.0","7935.0"
"00EB","HARTLEPOOL UA","44768.0","698.0","2446.0","2990.0","3540.0","3626.0","3771.0","3230.0","3053.0","3186.0","2643.0","2692.0","2708.0","2720.0","2612.0","1790.0","1463.0","928.0","494.0","178.0"
"00EC","MIDDLESBROUGH UA","71320.0","1170.0","4500.0","5152.0","5642.0","6506.0","6424.0","5340.0","4816.0","4870.0","3913.0","3874.0","3915.0","4108.0","3971.0","2745.0","2079.0","1326.0","689.0","280.0"
"00EE","REDCAR & CLEVELAND UA","72439.0","1061.0","4018.0","5004.0","6113.0","5915.0","6012.0","5249.0","4805.0","5453.0","4752.0","4462.0","4135.0","4052.0","3889.0","2875.0","2307.0","1407.0","649.0","281.0"
"00EF","STOCKTON-ON-TEES UA","85547.0","1347.0","5205.0","6114.0","6813.0","6396.0","7295.0","7067.0","6344.0","6662.0","5283.0","4994.0","4895.0","4851.0","4471.0","2994.0","2355.0","1460.0","725.0","276.0"
"00EH","DARLINGTON UA","48011.0","631.0","2608.0","3174.0","3551.0","3508.0","3588.0","3496.0","3363.0","3698.0","2984.0","2895.0","2775.0","2790.0","2861.0","2189.0","1788.0","1198.0","619.0","295.0"
"00ET","HALTON UA","60659.0","963.0","3932.0","4739.0","5272.0","5024.0","5067.0","4596.0","4505.0","4792.0","3728.0","3334.0","3129.0","3058.0","2929.0","2130.0","1765.0","1064.0","463.0","169.0"
"00EU","WARRINGTON UA","86607.0","1247.0","4796.0","5896.0","6757.0","7093.0","7276.0","6572.0","6044.0","6803.0","5808.0","5343.0","4851.0","4613.0","4391.0","3346.0","2794.0","1804.0","830.0","343.0"
"00EX","BLACKBURN WITH DARWEN UA","69185.0","1216.0","4520.0","5225.0","5840.0","5750.0","5544.0","5247.0","4759.0","5019.0","4020.0","3778.0","3539.0","3561.0","3526.0","2607.0","2315.0","1628.0","772.0","319.0"
"00EY","BLACKPOOL UA","69134.0","792.0","2971.0","3494.0","4425.0","5043.0","5329.0","4557.0","4029.0","4848.0","4316.0","4214.0","4203.0","4367.0","4556.0","3839.0","3597.0","2555.0","1315.0","684.0"
"00FA","KINGSTON UPON HULL, CITY OF UA","130267.0","1961.0","7245.0","8466.0","10202.0","12084.0","12860.0","10279.0","8924.0","8869.0","6851.0","6786.0","6839.0","6989.0","7077.0","5380.0","4562.0","2926.0","1405.0","562.0"
"00FB","EAST RIDING OF YORKSHIRE UA","132709.0","1488.0","6387.0","8335.0","10264.0","10111.0","8946.0","8199.0","8807.0","10444.0","9101.0","8527.0","8007.0","7802.0","7610.0","6142.0","5715.0","3866.0","2019.0","939.0"
"00FC","NORTH EAST LINCOLNSHIRE UA","78462.0","1166.0","4399.0","5109.0","6402.0","6451.0","6428.0","5827.0","5296.0","5795.0","4819.0","4675.0","4420.0","4362.0","4380.0","3248.0","2764.0","1745.0","824.0","352.0"
"00FD","NORTH LINCOLNSHIRE UA","74320.0","998.0","3978.0","4974.0","5863.0","5896.0","5811.0","5284.0","5010.0","5788.0","4805.0","4575.0","4255.0","4301.0","4264.0","3090.0","2577.0","1666.0","835.0","350.0"
