"Code","Name"," ALL AGES","0.0","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85+"
"H","LONDON","3248528.0","45891.0","170940.0","179492.0","221167.0","260598.0","292325.0","271926.0","249393.0","239126.0","189055.0","183784.0","184183.0","185620.0","180960.0","137806.0","121574.0","79532.0","38130.0","17026.0"
"J","SOUTH EAST","3555839.0","44551.0","185198.0","217314.0","269326.0","334175.0","292120.0","248995.0","252345.0","272617.0","215131.0","202850.0","196121.0","188579.0","186855.0","148936.0","135891.0","93175.0","47796.0","23864.0"
"K","SOUTH WEST","2139655.0","26061.0","105986.0","126679.0","159861.0","193487.0","167583.0","141603.0","143868.0","157157.0","124926.0","119834.0","118702.0","118631.0","122306.0","102990.0","94842.0","64851.0","33638.0","16650.0"
"W","WALES","1357521.0","18146.0","72762.0","86817.0","108346.0","117122.0","108728.0","89124.0","92703.0","96919.0","81762.0","77272.0","77116.0","80470.0","78377.0","61957.0","52612.0","33485.0","16466.0","7337.0"
"00EB","HARTLEPOOL UA","45621.0","612.0","2455.0","3086.0","3828.0","4061.0","3820.0","3164.0","3130.0","3089.0","2627.0","2767.0","2818.0","2803.0","2577.0","1758.0","1461.0","944.0","455.0","166.0"
"00EC","MIDDLESBROUGH UA","73227.0","1178.0","4652.0","5171.0","6229.0","6860.0","6676.0","5379.0","5058.0","4761.0","3900.0","3936.0","4212.0","4240.0","4032.0","2663.0","2044.0","1319.0","673.0","244.0"
"00EE","REDCAR & CLEVELAND UA","73178.0","994.0","4112.0","5143.0","6608.0","6591.0","5832.0","5028.0","5043.0","5499.0","4615.0","4371.0","4226.0","4084.0","3935.0","2736.0","2194.0","1325.0","573.0","269.0"
"00EF","STOCKTON-ON-TEES UA","84653.0","1292.0","5234.0","5968.0","7164.0","7175.0","6908.0","6553.0","6409.0","6369.0","5059.0","4969.0","5006.0","4878.0","4316.0","2820.0","2251.0","1372.0","656.0","254.0"
"00EH","DARLINGTON UA","48220.0","652.0","2717.0","3123.0","3814.0","3776.0","3536.0","3295.0","3483.0","3562.0","2904.0","2843.0","2865.0","2891.0","2868.0","2125.0","1772.0","1144.0","554.0","296.0"
"00ET","HALTON UA","60461.0","945.0","3999.0","4760.0","5537.0","5263.0","4748.0","4557.0","4748.0","4552.0","3477.0","3274.0","3240.0","3071.0","2900.0","2128.0","1697.0","1009.0","407.0","149.0"
"00EU","WARRINGTON UA","85574.0","1200.0","4897.0","5878.0","7252.0","7579.0","6835.0","6051.0","6088.0","6650.0","5546.0","5127.0","4797.0","4569.0","4411.0","3307.0","2758.0","1606.0","704.0","319.0"
"00EX","BLACKBURN WITH DARWEN UA","69624.0","1195.0","4601.0","5225.0","6206.0","5891.0","5454.0","5081.0","4894.0","4804.0","3868.0","3761.0","3685.0","3702.0","3535.0","2649.0","2450.0","1598.0","732.0","293.0"
"00EY","BLACKPOOL UA","68426.0","789.0","2889.0","3434.0","4731.0","5178.0","5055.0","4114.0","4097.0","4675.0","4058.0","4062.0","4259.0","4454.0","4576.0","3918.0","3722.0","2541.0","1279.0","595.0"
"00FA","KINGSTON UPON HULL, CITY OF UA","132235.0","1866.0","7428.0","8840.0","11065.0","12550.0","12383.0","10116.0","9357.0","8477.0","6724.0","6979.0","7155.0","7356.0","7131.0","5479.0","4557.0","2891.0","1327.0","554.0"
"00FB","EAST RIDING OF YORKSHIRE UA","131389.0","1412.0","6437.0","8408.0","10690.0","10770.0","8878.0","7580.0","9004.0","10220.0","8498.0","8225.0","7988.0","7649.0","7403.0","6229.0","5598.0","3686.0","1846.0","868.0"
"00FC","NORTH EAST LINCOLNSHIRE UA","78778.0","1132.0","4256.0","5268.0","6855.0","6971.0","6335.0","5532.0","5458.0","5644.0","4686.0","4657.0","4496.0","4428.0","4383.0","3206.0","2739.0","1640.0","760.0","332.0"
"00FD","NORTH LINCOLNSHIRE UA","74756.0","965.0","4063.0","4974.0","6270.0","6478.0","5725.0","5050.0","5252.0","5656.0","4640.0","4498.0","4412.0","4372.0","4187.0","3035.0","2518.0","1590.0","744.0","327.0"
"00FF","YORK UA","81313.0","958.0","3920.0","4579.0","5932.0","8118.0","7061.0","5909.0","5754.0","5853.0","4720.0","4560.0","4487.0","4479.0","4611.0","3533.0","3163.0","2129.0","1065.0","482.0"
"00FK","DERBY UA","105406.0","1596.0","5831.0","6967.0","8852.0","9038.0","8377.0","7256.0","6883.0","7113.0","5889.0","5963.0","6161.0","6482.0","6319.0","4566.0","3933.0","2462.0","1187.0","531.0"
"00FN","LEICESTER UA","137540.0","2360.0","8428.0","8695.0","11015.0","12370.0","13229.0","11422.0","9619.0","8438.0","6788.0","6849.0","7100.0","7601.0","7477.0","5474.0","4810.0","3412.0","1735.0","718.0"
"00FP","RUTLAND UA","17325.0","192.0","783.0","932.0","1179.0","2529.0","1510.0","1215.0","1306.0","1384.0","1113.0","1036.0","913.0","781.0","716.0","566.0","498.0","348.0","199.0","125.0"
"00FY","NOTTINGHAM UA","135573.0","1878.0","6666.0","7839.0","10927.0","13388.0","14040.0","10306.0","8605.0","8230.0","6801.0","7050.0","7551.0","8126.0","8044.0","5891.0","5084.0","3117.0","1461.0","569.0"
"00GA","HEREFORDSHIRE UA","72992.0","832.0","3411.0","4281.0","5567.0","6582.0","5357.0","4813.0","4896.0","5443.0","4364.0","4215.0","4213.0","4208.0","4295.0","3535.0","3190.0","2142.0","1116.0","532.0"
"00GF","TELFORD AND WREKIN UA","63206.0","973.0","3853.0","4769.0","5817.0","5927.0","4866.0","4620.0","4865.0","5186.0","4193.0","3557.0","3195.0","2924.0","2661.0","2101.0","1868.0","1145.0","493.0","193.0"
"00GL","STOKE-ON-TRENT UA","122129.0","1713.0","6563.0","7554.0","9708.0","9704.0","9684.0","8963.0","8667.0","8783.0","6977.0","6719.0","7211.0","8003.0","7695.0","5368.0","4406.0","2775.0","1240.0","396.0"
"00HA","BATH & NORTH EAST SOMERSET UA","78111.0","832.0","3615.0","4278.0","5644.0","7579.0","6876.0","5309.0","5117.0","5428.0","4415.0","4408.0","4471.0","4672.0","4756.0","3706.0","3211.0","2093.0","1072.0","629.0"
"00HB","BRISTOL, CITY OF UA","195381.0","2561.0","9707.0","10569.0","13392.0","17991.0","19553.0","15726.0","14006.0","13506.0","10493.0","10119.0","10468.0","10985.0","11266.0","8695.0","7565.0","5028.0","2493.0","1258.0"
"00HC","NORTH SOMERSET UA","78476.0","984.0","3944.0","5012.0","6356.0","6574.0","5238.0","4656.0","5261.0","6175.0","4923.0","4694.0","4451.0","4306.0","4515.0","3809.0","3364.0","2372.0","1268.0","574.0"
"00HD","SOUTH GLOUCESTERSHIRE UA","101650.0","1353.0","5506.0","6858.0","8749.0","8663.0","7556.0","7064.0","7528.0","8567.0","6980.0","6500.0","6074.0","5555.0","4925.0","3560.0","3000.0","1928.0","890.0","394.0"
"00HG","PLYMOUTH UA","129124.0","1735.0","6818.0","7487.0","9334.0","13642.0","13807.0","10180.0","9352.0","9652.0","7155.0","6681.0","6420.0","6207.0","6370.0","5002.0","4371.0","2870.0","1404.0","637.0"
"00HH","TORBAY UA","51704.0","549.0","2163.0","2726.0","3618.0","3804.0","3201.0","2864.0","3055.0","3523.0","2914.0","2983.0","2873.0","2870.0","3375.0","3262.0","3338.0","2504.0","1388.0","694.0"
"00HN","BOURNEMOUTH UA","65725.0","691.0","2660.0","3136.0","4312.0","4949.0","4811.0","4164.0","3742.0","4006.0","3353.0","3625.0","3873.0","4115.0","4560.0","4115.0","4001.0","2952.0","1697.0","963.0"
"00HP","POOLE UA","57839.0","662.0","2788.0","3373.0","4247.0","4880.0","4269.0","3762.0","3779.0","4140.0","3405.0","3357.0","3293.0","3268.0","3382.0","2922.0","2809.0","1979.0","1040.0","484.0"
"00HX","SWINDON UA","75873.0","1095.0","4281.0","5079.0","6084.0","6478.0","6592.0","6115.0","5562.0","5456.0","4422.0","4326.0","4318.0","4354.0","4039.0","2746.0","2237.0","1469.0","834.0","386.0"
"00JA","PETERBOROUGH UA","68319.0","1059.0","4349.0","4943.0","5623.0","5725.0","5710.0","5279.0","5089.0","4994.0","3909.0","3859.0","3838.0","3747.0","3389.0","2469.0","2090.0","1320.0","660.0","267.0"
"00KA","LUTON UA","82773.0","1415.0","5410.0","5729.0","6868.0","7362.0","7234.0","6640.0","5887.0","5806.0","4950.0","4970.0","4669.0","4326.0","3777.0","2796.0","2469.0","1503.0","709.0","253.0"
"00KF","SOUTHEND UA","72773.0","883.0","3639.0","4231.0","5180.0","5256.0","5174.0","4748.0","5043.0","5178.0","3959.0","3816.0","3979.0","4276.0","4681.0","4125.0","3839.0","2625.0","1365.0","776.0"
"00KG","THURROCK UA","61822.0","800.0","3616.0","4364.0","5240.0","5139.0","4667.0","4491.0","4949.0","4946.0","3603.0","3284.0","3375.0","3797.0","3580.0","2340.0","1766.0","1099.0","539.0","227.0"
"00LC","MEDWAY UA","119189.0","1844.0","7648.0","8424.0","9678.0","10126.0","10072.0","9978.0","9844.0","9633.0","7156.0","6552.0","5954.0","5568.0","5575.0","4166.0","3502.0","2094.0","976.0","399.0"
"00MA","BRACKNELL FOREST UA","44197.0","685.0","2755.0","3080.0","3437.0","4523.0","3930.0","3899.0","3811.0","3746.0","2745.0","2407.0","2227.0","2029.0","1741.0","1192.0","970.0","617.0","285.0","118.0"
"00MB","WEST BERKSHIRE UA","61044.0","792.0","3423.0","4070.0","4997.0","6507.0","4597.0","4386.0","4767.0","5164.0","3956.0","3447.0","3239.0","3018.0","2792.0","2018.0","1806.0","1182.0","568.0","315.0"
"00MC","READING UA","69355.0","992.0","3662.0","3969.0","5067.0","6701.0","7521.0","6650.0","5199.0","4757.0","3756.0","3639.0","3510.0","3411.0","3243.0","2524.0","2204.0","1512.0","720.0","318.0"
"00MD","SLOUGH UA","50940.0","905.0","3252.0","3402.0","3858.0","4113.0","4367.0","4641.0","4045.0","3418.0","2808.0","2708.0","2758.0","2881.0","2767.0","1936.0","1553.0","918.0","410.0","200.0"
"00ME","WINDSOR AND MAIDENHEAD UA","67123.0","786.0","3323.0","3778.0","4730.0","7344.0","5240.0","4553.0","4791.0","5394.0","4435.0","4137.0","4121.0","3908.0","3552.0","2559.0","2158.0","1314.0","673.0","327.0"
"00MF","WOKINGHAM UA","61606.0","752.0","3244.0","4233.0","5176.0","6433.0","5511.0","4177.0","4535.0","5521.0","4557.0","3922.0","3486.0","2913.0","2469.0","1660.0","1372.0","912.0","470.0","263.0"
"00MG","MILTON KEYNES UA","67114.0","1323.0","5500.0","5921.0","5939.0","5028.0","5095.0","5863.0","6096.0","5925.0","4180.0","3343.0","2793.0","2630.0","2445.0","1788.0","1543.0","990.0","488.0","224.0"
"00ML","BRIGHTON AND HOVE UA","110880.0","1279.0","4808.0","5061.0","6673.0","9307.0","10398.0","8520.0","7785.0","7562.0","5953.0","5763.0","5813.0","6140.0","6537.0","5705.0","5748.0","4221.0","2297.0","1310.0"
"00MR","PORTSMOUTH UA","98787.0","1220.0","4187.0","4313.0","5726.0","10891.0","12663.0","9126.0","7438.0","7250.0","5097.0","4648.0","4497.0","4567.0","5048.0","4003.0","3657.0","2473.0","1282.0","701.0"
"00MS","SOUTHAMPTON UA","101939.0","1374.0","5256.0","5951.0","7510.0","9398.0","10048.0","7838.0","7158.0","7155.0","5568.0","5365.0","5490.0","5642.0","5709.0","4387.0","3799.0","2517.0","1210.0","564.0"
"00MW","ISLE OF WIGHT UA","56070.0","628.0","2516.0","3243.0","4160.0","4351.0","3553.0","3255.0","3443.0","3997.0","3254.0","3110.0","3032.0","3099.0","3561.0","3402.0","3352.0","2349.0","1190.0","575.0"
"00NA","ISLE OF ANGLESEY UA","33507.0","452.0","1889.0","2355.0","2880.0","2999.0","2584.0","2269.0","2276.0","2415.0","2097.0","1867.0","1770.0","1753.0","1725.0","1471.0","1288.0","859.0","403.0","155.0"
"00NC","GWYNEDD UA","53791.0","663.0","2761.0","3397.0","4206.0","4779.0","4783.0","3497.0","3339.0","3574.0","3077.0","2929.0","2951.0","3077.0","3110.0","2614.0","2379.0","1539.0","793.0","323.0"
"00NE","CONWY UA","45655.0","514.0","2093.0","2550.0","3309.0","4130.0","3086.0","2363.0","2635.0","2914.0","2554.0","2596.0","2652.0","2710.0","2783.0","2699.0","2632.0","1929.0","1024.0","482.0"
"00NG","DENBIGHSHIRE UA","39988.0","453.0","1877.0","2311.0","3147.0","3363.0","2894.0","2402.0","2469.0","2604.0","2249.0","2166.0","2204.0","2255.0","2373.0","2271.0","2174.0","1511.0","860.0","405.0"
"00NJ","FLINTSHIRE UA","68104.0","919.0","3964.0","4909.0","6055.0","5981.0","5133.0","4389.0","5165.0","5451.0","4513.0","3950.0","3673.0","3537.0","3245.0","2693.0","2294.0","1370.0","599.0","264.0"
"00NL","WREXHAM UA","58956.0","775.0","3259.0","3972.0","4948.0","5217.0","4595.0","3928.0","4224.0","4423.0","3577.0","3245.0","3220.0","3254.0","3169.0","2578.0","2191.0","1401.0","701.0","279.0"
"00NN","POWYS UA","55770.0","636.0","2831.0","3366.0","4075.0","4734.0","4040.0","3608.0","3761.0","4068.0","3385.0","3109.0","3230.0","3281.0","3353.0","2813.0","2577.0","1699.0","830.0","374.0"
"00NQ","CEREDIGION UA","29520.0","309.0","1298.0","1505.0","1891.0","2953.0","3078.0","1904.0","1888.0","1982.0","1694.0","1583.0","1578.0","1663.0","1837.0","1554.0","1331.0","841.0","416.0","215.0"
"00NS","PEMBROKESHIRE UA","52670.0","727.0","2919.0","3493.0","4287.0","4305.0","3781.0","3171.0","3706.0","3810.0","3366.0","3234.0","3173.0","3088.0","3079.0","2455.0","2004.0","1200.0","573.0","299.0"
"00NU","CARMARTHENSHIRE UA","79524.0","1024.0","4057.0","4786.0","5884.0","6111.0","5579.0","4837.0","5078.0","5544.0","4774.0","4680.0","4866.0","5308.0","5377.0","4288.0","3511.0","2191.0","1123.0","506.0"
"00NX","SWANSEA UA","109824.0","1417.0","5827.0","6774.0","8534.0","9385.0","9339.0","7351.0","7421.0","7612.0","6421.0","6353.0","6494.0","6729.0","6448.0","5049.0","4220.0","2639.0","1256.0","555.0"
"00NZ","NEATH PORT TALBOT UA","67439.0","891.0","3655.0","4383.0","5354.0","5494.0","4838.0","4035.0","4547.0","4884.0","4104.0","3851.0","3953.0","4308.0","4326.0","3315.0","2717.0","1708.0","778.0","298.0"
"00PB","BRIDGEND UA","61377.0","858.0","3264.0","4043.0","5132.0","5184.0","4628.0","4060.0","4282.0","4552.0","3892.0","3602.0","3442.0","3639.0","3516.0","2727.0","2293.0","1375.0","614.0","274.0"
"00PD","THE VALE OF GLAMORGAN UA","55182.0","707.0","3094.0","3680.0","4357.0","4759.0","4586.0","3698.0","3960.0","4165.0","3511.0","3225.0","3185.0","3190.0","2995.0","2216.0","1776.0","1146.0","581.0","351.0"
"00PF","RHONDDA, CYNON, TAFF UA","114278.0","1621.0","6548.0","7739.0","9365.0","9376.0","8675.0","7517.0","8176.0","8495.0","7021.0","6522.0","6249.0","6934.0","6789.0","5041.0","4102.0","2503.0","1172.0","433.0"
"00PH","MERTHYR TYDFIL UA","28859.0","406.0","1562.0","1748.0","2291.0","2473.0","2369.0","2055.0","1897.0","1924.0","1704.0","1671.0","1640.0","1753.0","1822.0","1317.0","1109.0","671.0","302.0","145.0"
"00PK","CAERPHILLY UA","83049.0","1292.0","4757.0","5786.0","7031.0","6925.0","6291.0","5630.0","6182.0","6393.0","5284.0","4807.0","4602.0","4779.0","4434.0","3351.0","2712.0","1671.0","783.0","339.0"
"00PL","BLAENAU GWENT UA","36464.0","490.0","1835.0","2341.0","3027.0","3152.0","2886.0","2325.0","2359.0","2577.0","2188.0","2068.0","2043.0","2179.0","2192.0","1711.0","1464.0","964.0","484.0","179.0"
"00PM","TORFAEN UA","43665.0","610.0","2426.0","2918.0","3623.0","3635.0","3470.0","2963.0","3094.0","3221.0","2638.0","2461.0","2529.0","2688.0","2558.0","1827.0","1456.0","907.0","443.0","198.0"
"00PP","MONMOUTHSHIRE UA","38139.0","448.0","1976.0","2369.0","3087.0","3659.0","2625.0","2168.0","2648.0","2923.0","2521.0","2330.0","2246.0","2283.0","2129.0","1606.0","1448.0","945.0","492.0","236.0"
"00PR","NEWPORT UA","63498.0","886.0","3422.0","3985.0","5220.0","5766.0","5391.0","4421.0","4038.0","4346.0","3826.0","3818.0","3836.0","3905.0","3617.0","2632.0","2091.0","1353.0","668.0","277.0"
"00PT","CARDIFF UA","138262.0","2048.0","7448.0","8407.0","10643.0","12742.0","14077.0","10533.0","9558.0","9042.0","7366.0","7205.0","7580.0","8157.0","7500.0","5729.0","4843.0","3063.0","1571.0","750.0"
"1.0","GREATER LONDON","3248528.0","45891.0","170940.0","179492.0","221167.0","260598.0","292325.0","271926.0","249393.0","239126.0","189055.0","183784.0","184183.0","185620.0","180960.0","137806.0","121574.0","79532.0","38130.0","17026.0"
"2.0","GREATER MANCHESTER","1256608.0","17886.0","69027.0","80931.0","103595.0","110407.0","106633.0","91126.0","88853.0","91625.0","74315.0","71067.0","69396.0","71164.0","69069.0","51472.0","44504.0","27943.0","12604.0","4991.0"
"3.0","MERSEYSIDE","719077.0","9971.0","39123.0","46375.0","60147.0","66380.0","62185.0","50842.0","48002.0","48076.0","40304.0","41813.0","43051.0","41825.0","39213.0","29574.0","25417.0","16194.0","7355.0","3230.0"
"4.0","SOUTH YORKSHIRE","641109.0","8279.0","32493.0","39492.0","52319.0","55690.0","54048.0","46051.0","44069.0","46434.0","37879.0","36378.0","36171.0","37512.0","37356.0","27840.0","23782.0","15173.0","7222.0","2921.0"
"5.0","TYNE & WEAR","554257.0","7296.0","29446.0","34058.0","43277.0","47416.0","47955.0","40479.0","38400.0","37583.0","31018.0","31913.0","33286.0","34433.0","33336.0","23792.0","19825.0","12371.0","5913.0","2460.0"
"6.0","WEST MIDLANDS","1310257.0","18617.0","71120.0","83964.0","109922.0","116383.0","111269.0","93133.0","85877.0","91437.0","76979.0","75752.0","77732.0","77759.0","75731.0","55116.0","44547.0","27740.0","12419.0","4760.0"
"7.0","WEST YORKSHIRE","997134.0","14065.0","55575.0","65561.0","82743.0","86967.0","82832.0","71127.0","70854.0","71976.0","57901.0","56353.0","55263.0","56628.0","54715.0","41104.0","35267.0","22641.0","11021.0","4541.0"
"9.0","BEDFORDSHIRE","171971.0","2565.0","10258.0","11839.0","13789.0","14509.0","13703.0","12960.0","13478.0","14163.0","11044.0","10200.0","9533.0","8929.0","8272.0","5975.0","5041.0","3296.0","1641.0","776.0"
"11.0","BUCKINGHAMSHIRE","217017.0","2625.0","11588.0","14230.0","17714.0","19601.0","16470.0","13975.0","15676.0","18085.0","14913.0","14166.0","13210.0","12123.0","10916.0","7675.0","6591.0","4359.0","2079.0","1021.0"
"12.0","CAMBRIDGESHIRE","229285.0","2846.0","12248.0","14460.0","17036.0","21358.0","22518.0","16758.0","17094.0","18284.0","14046.0","12515.0","11681.0","11251.0","10914.0","8711.0","8072.0","5451.0","2809.0","1233.0"
"13.0","CHESHIRE","309022.0","3923.0","15734.0","19726.0","25807.0","26544.0","22667.0","19955.0","21423.0","24463.0","20373.0","19167.0","18742.0","18138.0","17250.0","12576.0","10742.0","6928.0","3299.0","1565.0"
"15.0","CORNWALL & ISLES OF SCILLY","206894.0","2484.0","10367.0","12586.0","15403.0","16136.0","14280.0","12341.0","13444.0","15548.0","12346.0","12209.0","12156.0","12041.0","12513.0","10956.0","10181.0","6761.0","3472.0","1670.0"
"16.0","CUMBRIA","233699.0","2854.0","11718.0","14437.0","18252.0","19905.0","17393.0","15536.0","16302.0","17312.0","14204.0","13771.0","13805.0","13669.0","13977.0","10874.0","9306.0","5988.0","2956.0","1440.0"
"17.0","DERBYSHIRE","341988.0","4167.0","17358.0","21247.0","26850.0","28139.0","24181.0","22804.0","24711.0","27591.0","21745.0","20196.0","19822.0","20248.0","20177.0","15092.0","12990.0","8622.0","4243.0","1805.0"
"18.0","DEVON","288837.0","3232.0","13462.0","16502.0","21191.0","25689.0","20559.0","17109.0","18025.0","20527.0","16428.0","15840.0","16018.0","16107.0","17383.0","15803.0","15195.0","10908.0","5808.0","3051.0"
"19.0","DORSET","163967.0","1718.0","7768.0","9351.0","11429.0","15127.0","11624.0","10004.0","10314.0","11589.0","9190.0","8711.0","8746.0","8831.0","9794.0","9474.0","9224.0","6302.0","3248.0","1523.0"
"20.0","DURHAM","247565.0","3255.0","13049.0","15550.0","19833.0","21862.0","19779.0","16946.0","17192.0","18140.0","14901.0","14689.0","14531.0","14882.0","14357.0","10273.0","8925.0","5720.0","2573.0","1108.0"
"21.0","EAST SUSSEX","198067.0","2295.0","9300.0","11015.0","13924.0","16508.0","12578.0","10819.0","11921.0","13814.0","10925.0","10567.0","10304.0","10334.0","12091.0","11999.0","12380.0","9277.0","5196.0","2820.0"
"22.0","ESSEX","592454.0","7493.0","31907.0","39406.0","48471.0","50121.0","45208.0","41102.0","43556.0","47863.0","37005.0","34829.0","33900.0","32138.0","31001.0","24200.0","20898.0","13518.0","6731.0","3107.0"
"23.0","GLOUCESTERSHIRE","247102.0","3099.0","12485.0","15132.0","19546.0","22415.0","18856.0","16295.0","17142.0","18861.0","15320.0","14175.0","13792.0","14104.0","14090.0","10887.0","9721.0","6440.0","3212.0","1530.0"
"24.0","HAMPSHIRE","546259.0","6983.0","29544.0","35499.0","43813.0","53833.0","46270.0","39134.0","39627.0","43330.0","33899.0","31339.0","29874.0","27349.0","26246.0","20208.0","17874.0","12161.0","6295.0","2981.0"
"26.0","HERTFORDSHIRE","478354.0","6049.0","25222.0","30191.0","37639.0","41646.0","37044.0","33417.0","35059.0","37665.0","29783.0","29013.0","29259.0","28643.0","26702.0","19120.0","15555.0","9652.0","4541.0","2154.0"
"29.0","KENT","600709.0","7302.0","31189.0","38130.0","47723.0","55014.0","44577.0","39178.0","41390.0","45552.0","36234.0","34588.0","33567.0","32349.0","33239.0","27077.0","24325.0","16648.0","8537.0","4090.0"
"30.0","LANCASHIRE","525606.0","6909.0","28355.0","34183.0","42777.0","44609.0","39633.0","34597.0","36500.0","39549.0","31916.0","30422.0","29762.0","29917.0","29039.0","23012.0","20999.0","13915.0","6714.0","2798.0"
"31.0","LEICESTERSHIRE","269667.0","3227.0","14534.0","17706.0","21695.0","23225.0","21214.0","18444.0","20221.0","22596.0","17598.0","16156.0","15518.0","14810.0","13686.0","10194.0","8918.0","5848.0","2811.0","1266.0"
"32.0","LINCOLNSHIRE","271094.0","3172.0","13726.0","17151.0","21132.0","22409.0","19919.0","17438.0","18475.0","20891.0","16877.0","15925.0","15575.0","15508.0","15884.0","12954.0","11408.0","7378.0","3612.0","1660.0"
"33.0","NORFOLK","346156.0","3942.0","17313.0","21366.0","26269.0","28429.0","25418.0","21702.0","23219.0","26015.0","20979.0","19957.0","19383.0","19149.0","20072.0","17482.0","16395.0","11032.0","5554.0","2480.0"
"34.0","NORTHAMPTONSHIRE","263562.0","3565.0","15382.0","18414.0","22120.0","22949.0","19587.0","18012.0","19690.0","21592.0","16374.0","14625.0","13814.0","13640.0","13449.0","10492.0","9198.0","6118.0","3108.0","1433.0"
"35.0","NORTHUMBERLAND","146404.0","1777.0","7925.0","9513.0","11227.0","11328.0","10421.0","10045.0","10778.0","11327.0","8804.0","8615.0","8532.0","8720.0","8617.0","6635.0","5805.0","3754.0","1836.0","745.0"
"36.0","NORTH YORKSHIRE","250158.0","2881.0","11835.0","14444.0","18620.0","24017.0","19864.0","16310.0","16610.0","18688.0","15432.0","14615.0","14198.0","13869.0","13751.0","11282.0","10651.0","7397.0","3774.0","1920.0"
"37.0","NOTTINGHAMSHIRE","350524.0","4290.0","17985.0","22354.0","28487.0","29324.0","26727.0","24122.0","25484.0","28071.0","22288.0","20877.0","20424.0","20427.0","19604.0","14301.0","12352.0","7933.0","3834.0","1640.0"
"38.0","OXFORDSHIRE","275958.0","3597.0","14364.0","15757.0","19667.0","30258.0","30111.0","21130.0","19594.0","20485.0","16304.0","15138.0","14236.0","13345.0","12873.0","9858.0","8962.0","6014.0","2929.0","1336.0"
"39.0","SHROPSHIRE","126098.0","1538.0","6032.0","7658.0","10013.0","12594.0","9324.0","8126.0","8386.0","9643.0","8020.0","7530.0","7306.0","6968.0","6734.0","5522.0","4993.0","3304.0","1688.0","719.0"
