"Code","Name"," ALL AGES","0.0","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85+"
"","UNITED KINGDOM","56553955.0","741302.0","2863311.0","3394181.0","3874210.0","4527646.0","4712831.0","4093437.0","3767144.0","4140987.0","3418384.0","3164514.0","3040396.0","3084208.0","3153608.0","2547865.0","2404801.0","1823567.0","1112223.0","689340.0"
"","GREAT BRITAIN","54988603.0","713929.0","2756550.0","3265585.0","3740198.0","4381772.0","4580588.0","3980404.0","3668882.0","4043544.0","3328716.0","3085351.0","2966043.0","3010596.0","3081747.0","2487886.0","2350241.0","1783886.0","1089022.0","673663.0"
"","ENGLAND & WALES","49860713.0","648491.0","2496733.0","2955029.0","3377941.0","3950989.0","4138057.0","3593743.0","3327348.0","3686592.0","3029945.0","2795725.0","2681718.0","2727301.0","2804161.0","2264193.0","2141406.0","1627078.0","995623.0","618640.0"
"","ENGLAND","47057359.0","612065.0","2355803.0","2785918.0","3183339.0","3732740.0","3914423.0","3409009.0","3149738.0","3485787.0","2859940.0","2639694.0","2529178.0","2568702.0","2635746.0","2124918.0","2015289.0","1532601.0","938074.0","584395.0"
"","WALES","2803354.0","36426.0","140930.0","169111.0","194602.0","218249.0","223634.0","184734.0","177610.0","200805.0","170005.0","156031.0","152540.0","158599.0","168415.0","139275.0","126117.0","94477.0","57549.0","34245.0"
"","SCOTLAND","5127890.0","65438.0","259817.0","310556.0","362257.0","430783.0","442531.0","386661.0","341534.0","356952.0","298771.0","289626.0","284325.0","283295.0","277586.0","223693.0","208835.0","156808.0","93399.0","55023.0"
"","NORTHERN IRELAND","1565352.0","27373.0","106761.0","128596.0","134012.0","145874.0","132243.0","113033.0","98262.0","97443.0","89668.0","79163.0","74353.0","73612.0","71861.0","59979.0","54560.0","39681.0","23201.0","15677.0"
"A","NORTH EAST","2601689.0","34207.0","133598.0","158932.0","183524.0","202916.0","213311.0","187843.0","172773.0","185499.0","151615.0","147800.0","146358.0","151717.0","154920.0","118881.0","106256.0","78332.0","46692.0","26515.0"
"B","NORTH WEST","6847898.0","92649.0","352592.0","416265.0","488468.0","544521.0","556935.0","481381.0","443589.0","492783.0","409421.0","386664.0","371941.0","380253.0","389297.0","311059.0","294313.0","222591.0","134191.0","78985.0"
"D","YORKSHIRE AND THE HUMBER","4889690.0","63460.0","245688.0","292678.0","346246.0","397656.0","403180.0","346544.0","319591.0","353113.0","290562.0","274377.0","263781.0","269348.0","277960.0","222959.0","210090.0","158323.0","96229.0","57905.0"
"E","EAST MIDLANDS","3887502.0","49815.0","195663.0","237530.0","275906.0","307556.0","313727.0","275852.0","261426.0","296575.0","243545.0","219576.0","208336.0","212542.0","218178.0","173541.0","160708.0","120416.0","72719.0","43891.0"
"F","WEST MIDLANDS","5181531.0","69859.0","266463.0","318607.0","375614.0","422978.0","421082.0","365890.0","338920.0","382391.0","324147.0","299051.0","284717.0","289412.0","293914.0","230065.0","207055.0","151205.0","89225.0","50936.0"
"G","EASTERN","4963772.0","62713.0","252962.0","307423.0","347345.0","384436.0","395788.0","353579.0","340833.0","387614.0","313701.0","281291.0","266627.0","265642.0","269470.0","218872.0","206703.0","155124.0","94287.0","59362.0"
"H","LONDON","6766997.0","95192.0","338586.0","364158.0","388146.0","509600.0","659464.0","570468.0","488317.0","494375.0","393613.0","367271.0","356677.0","363300.0","366437.0","289899.0","282049.0","217895.0","133612.0","87938.0"
"J","SOUTH EAST","7413733.0","91114.0","361802.0","436834.0","487335.0","608211.0","602444.0","525017.0","497726.0","565775.0","462688.0","416623.0","392107.0","389047.0","398881.0","331554.0","323605.0","254506.0","161621.0","106843.0"
"K","SOUTH WEST","4504547.0","53056.0","208449.0","253491.0","290755.0","354866.0","348492.0","302435.0","286563.0","327662.0","270648.0","247041.0","238634.0","247441.0","266689.0","228088.0","224510.0","174209.0","109498.0","72020.0"
"W","WALES","2803354.0","36426.0","140930.0","169111.0","194602.0","218249.0","223634.0","184734.0","177610.0","200805.0","170005.0","156031.0","152540.0","158599.0","168415.0","139275.0","126117.0","94477.0","57549.0","34245.0"
"00EB","HARTLEPOOL UA","92077.0","1328.0","4968.0","5848.0","6836.0","7365.0","7573.0","6630.0","6041.0","6306.0","5226.0","5404.0","5397.0","5426.0","5378.0","3938.0","3418.0","2571.0","1583.0","841.0"
"00EC","MIDDLESBROUGH UA","145769.0","2365.0","8734.0","9942.0","11041.0","13033.0","12893.0","11025.0","9576.0","9587.0","7768.0","7806.0","7816.0","8215.0","8230.0","5902.0","4964.0","3596.0","2143.0","1133.0"
"00EE","REDCAR & CLEVELAND UA","148488.0","2047.0","8061.0","9777.0","11794.0","11949.0","12130.0","10443.0","9667.0","11037.0","9470.0","8875.0","8170.0","8180.0","8100.0","6276.0","5371.0","3707.0","2183.0","1251.0"
"00EF","STOCKTON-ON-TEES UA","174971.0","2654.0","10248.0","11956.0","13187.0","12990.0","15048.0","14126.0","12619.0","13185.0","10414.0","9948.0","9751.0","9757.0","9287.0","6592.0","5605.0","3949.0","2346.0","1309.0"
"00EH","DARLINGTON UA","99394.0","1251.0","5011.0","6044.0","6785.0","7153.0","7532.0","7064.0","6735.0","7272.0","5903.0","5712.0","5475.0","5712.0","6042.0","4767.0","4380.0","3326.0","2015.0","1215.0"
"00ET","HALTON UA","123873.0","1852.0","7575.0","9225.0","10314.0","10040.0","10238.0","9471.0","9069.0","9527.0","7262.0","6544.0","6213.0","6161.0","6198.0","4765.0","4189.0","2872.0","1576.0","782.0"
